Timestamp start: 1684985426143
Timestamp end: 1684987226617

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      387.3   439.6   160.7   215.9   227.4   314.6   376.3   419.0   454.6   500.8   562.1   673.1  1279.7  4531.9 12805.7  81830.6    81759
read      417.2   368.3   160.7   219.3   231.6   351.9   453.5   514.9   553.6   595.6   645.9   728.7   998.5  4204.8 11534.4  37411.0    37291
read      400.5   449.4   160.7   217.1   228.8   329.0   412.3   467.4   510.6   557.5   613.4   699.7  1045.9  4976.9 16494.7  53869.6    53818
read      420.2   402.3   173.5   219.7   232.2   362.6   463.0   518.0   551.7   587.9   632.6   706.5   954.8  4765.5 12656.8  30368.6    30297
read      410.9   346.2   160.7   219.4   231.5   354.3   455.0   510.2   543.8   580.8   625.0   690.8   929.3  3877.3  9958.0  31478.6    31569
read      411.8   463.3   160.7   218.0   229.7   343.1   438.5   497.8   536.9   577.8   626.3   705.2   984.8  6207.9 16929.6  38874.2    38927
read      436.7   372.6   173.5   243.9   266.0   415.7   472.4   502.4   522.8   544.2   574.7   624.1   797.7  4577.2 14391.4  10691.0    10652
read      393.6   463.4   160.7   218.5   230.0   319.4   377.2   415.3   447.3   490.6   550.7   674.3  1471.9  4393.8 15042.6  98157.4    98119
read      396.8   348.5   160.7   216.4   228.3   332.4   419.3   475.7   518.4   562.9   615.8   695.9   984.6  4092.0 10223.7  48082.9    48176
read      405.6   325.2   160.7   217.3   229.2   346.8   445.3   502.3   538.5   576.9   622.9   692.6   934.4  3965.5 10625.4  35051.1    34929
read      387.9   413.3   160.7   216.3   227.8   318.6   388.5   434.6   471.8   520.4   581.6   684.1  1145.6  4219.7 14800.2  69662.0    69735
read      427.5   336.4   160.7   224.3   239.8   392.9   486.3   528.8   554.7   584.5   623.3   683.7   854.2  3963.7 13158.9  20653.6    20753
read      387.9   453.1   160.7   216.2   227.7   314.6   375.2   416.6   450.4   495.4   555.5   668.7  1319.9  4705.7 16557.0  84481.7    84642
read      410.0   414.0   160.7   218.6   230.5   342.1   438.6   500.2   541.7   585.4   636.8   717.3   983.9  4911.1 16420.7  42305.7    42333
read      393.4   462.0   160.7   217.4   229.0   324.0   400.0   451.8   492.6   540.0   597.3   689.8  1061.3  4241.7 28012.6  61647.1    61587
read      379.3   435.5   160.7   215.4   226.9   312.7   374.2   417.0   451.9   496.8   554.5   655.8  1126.1  4379.0 15478.1  77969.9    77998
read      403.0   469.5   160.7   219.5   231.3   323.0   383.1   423.8   458.0   502.5   566.6   695.9  1768.8  4372.4 12716.3  97461.3    97625
read      415.9   311.2   173.5   222.0   235.9   376.2   468.7   515.9   544.1   575.3   614.4   677.8   865.2  3681.0 13046.1  23733.7    23781
read      387.1   433.7   160.7   216.6   228.0   318.7   389.4   436.7   475.5   524.7   584.5   682.1  1092.5  5028.8 15246.4  66774.2    66723
read      427.9   480.3   160.7   220.5   233.7   362.0   465.7   521.7   556.8   594.1   641.0   719.1   994.5  6892.9 17602.1  31015.6    31016
read      401.8   429.5   160.7   217.2   228.9   333.7   422.5   480.3   522.9   568.0   621.2   701.7   998.0  4609.3 15471.5  47390.0    47394
read      397.1   477.7   160.7   219.2   230.7   320.9   381.1   421.0   454.7   500.0   564.2   692.2  1478.5  4301.9 16159.8  95368.9    95335
read      432.4   577.5   187.4   266.6   291.3   392.3   432.7   456.2   471.4   495.1   524.6   576.0   907.1  7696.8 30897.3   5252.4     5252
read      387.4   387.1   160.7   216.5   228.0   319.8   392.0   440.4   479.9   528.3   587.0   685.9  1097.1  4205.3 11757.3  65766.0    65908
read      429.6   406.7   173.5   226.8   243.0   401.2   476.6   515.0   538.2   564.9   595.6   651.5   875.3  5069.4 15904.5  16904.2    16889
read      408.5   462.7   160.7   218.4   230.1   340.1   432.3   491.4   532.9   575.8   625.9   704.8  1005.9  4759.1 11716.4  42968.1    42912
read      390.6   470.1   160.7   218.3   229.6   317.4   374.2   411.3   442.6   485.5   545.1   664.5  1461.6  4366.0 15281.1  99946.1    99898
read      421.8   364.1   173.5   222.4   236.5   375.3   474.3   525.5   556.9   590.7   633.3   699.2   908.1  3774.2 10205.2  26394.8    26385
read      417.3   355.0   173.5   221.9   235.6   377.9   467.1   512.0   538.4   568.3   604.9   667.8   888.4  4564.9 12280.8  22576.2    22616
read      402.6   429.6   160.7   218.5   229.7   332.6   418.0   472.6   515.9   561.8   616.7   702.3  1038.6  5954.0 12244.3  50566.2    50605
read      390.3   414.7   160.7   217.7   229.1   318.0   378.8   419.4   453.7   499.4   563.7   688.3  1370.4  4302.9 13252.6  90509.3    90283
read      425.4   384.8   160.7   221.1   234.8   374.6   474.9   525.1   555.7   589.0   631.4   696.1   954.5  4320.1 12798.7  26235.6    26273
read      405.4   368.6   160.7   218.7   230.3   337.1   427.4   486.2   528.9   575.5   631.2   718.2  1049.6  4328.1 11678.4  48427.0    48521
read      410.2   333.4   160.7   218.3   230.2   349.7   451.4   508.1   543.8   581.4   627.2   697.2   951.3  4087.6 12596.3  34077.8    34058
read      359.0   334.4   160.7   218.3   228.6   303.5   358.6   398.3   431.0   470.2   523.8   604.6   971.7  3882.9 13148.6  75634.2    75648
read      416.9   285.5   173.5   229.8   246.3   397.8   473.1   508.9   532.4   557.8   588.9   636.8   765.6  3190.1  9362.7  19508.9    19482
read      423.4   340.4   173.5   229.3   246.7   404.0   469.9   503.6   526.3   549.6   581.8   631.3   799.0  4172.6 11705.3  15081.1    15054
read      391.0   494.6   160.7   212.6   224.3   307.8   370.9   414.1   449.4   494.7   554.2   659.1  2188.5  4740.9 16657.1  75586.7    75754
read      431.6   583.2   187.4   263.4   288.6   388.8   429.6   452.8   468.3   492.1   523.6   578.4  1070.7  8022.5 28654.3   5172.0     5187
read      430.7   402.6   173.5   225.3   242.1   399.9   477.6   515.7   539.6   567.2   599.8   658.3   866.4  4604.8 16293.0  17641.4    17656
read      387.2   501.7   160.7   214.2   225.8   307.2   361.7   397.6   428.1   468.5   527.4   635.0  2350.5  4511.6 14547.1  96187.6    96343
read      397.9   291.4   160.7   219.8   232.3   343.8   438.6   492.9   528.9   566.2   610.2   675.8   850.2  3080.5 11134.4  36626.6    36665
read      336.1   206.9   160.7   219.1   229.4   297.4   342.4   374.0   400.6   433.9   477.6   544.3   744.7  2568.3  7661.8  85140.9    85269
read      399.5   240.7   160.7   226.0   240.9   360.5   452.2   498.2   527.2   556.8   590.1   640.3   767.0  2387.3 10829.0  31535.2    31525
read      354.4   212.4   160.7   220.4   232.2   311.6   370.0   412.4   446.2   486.5   533.2   592.6   729.0  2149.9  8169.0  61764.4    61798
read      430.9   326.5   173.5   246.0   268.6   417.8   468.2   496.2   515.4   538.5   568.3   616.7   746.8  4033.3 12908.5  12324.8    12253
read      416.7   281.3   160.7   230.5   247.7   390.9   469.9   508.9   533.5   560.3   591.8   640.7   787.9  3390.7 10816.2  25770.4    25710
read      332.9   300.4   160.7   219.4   230.0   299.4   344.6   376.4   402.1   435.0   476.9   537.2   660.7  1594.7  6171.6  80109.0    79937
read      424.0   249.6   173.5   264.3   293.2   408.4   449.3   471.3   490.1   509.2   538.6   586.9   736.2  3805.8 11607.8   7318.0     7271
read      327.8   176.9   160.7   219.3   229.7   296.7   339.3   368.4   392.1   422.1   461.3   519.3   640.2  1880.2  6386.1  85745.0    85861
read      322.7   163.1   160.7   219.1   229.2   294.0   333.6   360.7   382.5   410.8   449.6   505.5   630.5  1465.4  6405.5  91340.3    91467
read      344.9   179.2   160.7   220.9   232.8   307.6   358.6   395.2   425.7   463.1   510.1   573.1   701.0  1488.0  6615.4  72007.1    72217
read      403.2   233.5   160.7   227.2   242.5   364.4   457.4   504.5   533.0   562.8   595.5   646.6   777.4  2392.7  9798.5  31093.1    31080
read      339.2   221.8   160.7   220.1   231.1   302.2   349.5   384.2   412.4   448.7   494.8   556.9   685.3  1842.5  8177.6  76991.3    76878
read      334.3   202.1   160.7   220.6   231.7   300.0   343.7   374.1   399.8   432.5   475.5   538.3   671.7  2069.0  8016.7  84720.9    84584
read      440.6   358.5   173.5   249.6   272.4   426.8   478.9   506.1   526.2   547.2   578.6   627.9   790.6  4277.6 14772.9  12513.1    12492
read      364.7   223.4   160.7   222.3   235.4   321.5   385.8   428.6   461.7   500.5   544.4   602.4   736.2  2488.2  9009.3  57231.6    57106
read      323.4   162.7   160.7   219.9   230.6   296.2   335.6   361.7   382.2   408.3   444.2   498.2   629.6  1583.1  5992.0  96272.3    96245
read      440.4   396.4   173.5   272.2   302.1   415.9   457.1   480.0   498.6   521.0   549.4   599.6   771.7  7600.3 14762.8   6759.1     6791
read      327.1   167.1   160.7   220.0   230.6   296.8   338.3   366.6   389.7   418.8   457.8   516.0   642.1  1625.5  6738.0  90635.9    90728
read      444.3   496.7   173.5   281.2   307.5   406.3   448.1   470.4   491.2   514.2   545.1   599.4   828.5  7745.8 18066.4   5164.7     5151
read      331.2   173.7   160.7   219.4   230.1   299.5   343.8   374.2   399.5   431.4   471.0   532.0   657.5  1276.7  6952.6  82824.2    82969
read      380.6   243.9   160.7   223.0   236.7   334.0   415.0   465.8   501.5   536.2   574.4   627.1   745.2  2424.4  9758.3  42741.0    42635
read      319.7   168.5   160.7   219.3   229.3   293.2   330.9   356.0   375.4   401.3   435.8   490.3   619.5  1729.6  6125.1  99244.0    99337
read      321.0   173.3   160.7   218.8   228.7   293.1   331.7   357.7   378.0   404.2   441.0   496.4   624.0  1887.6  7365.2  95106.6    95192
read      345.8   203.3   160.7   220.3   231.8   306.9   360.1   397.9   428.9   465.9   512.2   571.5   689.9  1916.9  7697.9  69140.2    69200
read      367.9   194.3   160.7   221.8   234.9   323.6   395.0   443.3   478.5   517.0   557.1   611.0   733.6  1815.6  8033.9  49575.2    49459
read      399.9   237.3   160.7   227.0   242.2   365.5   454.2   496.6   523.3   549.7   582.7   631.6   746.8  2651.9 10042.3  29010.6    29055
read      352.7   202.7   160.7   221.0   233.1   312.0   368.7   408.9   441.3   480.2   526.5   585.9   717.2  2011.6  8247.5  64261.2    64324
read      430.6   331.6   187.4   274.4   301.6   406.5   445.7   467.3   485.9   507.1   536.8   583.2   745.4  6145.0 12225.6   5738.0     5705
read      330.7   161.0   160.7   219.7   230.6   299.5   343.4   373.4   398.2   429.2   468.5   527.4   647.6  1522.4  6543.6  84762.4    84816
read      409.9   237.6   173.5   230.9   247.2   388.5   468.4   506.1   529.5   553.5   584.0   630.8   742.5  2508.6  9913.3  23713.3    23714
read      340.8   190.7   160.7   220.2   231.4   304.6   353.6   388.9   417.5   454.0   499.6   559.3   680.7  1662.7  7038.6  73962.1    74116
read      417.9   265.5   160.7   235.7   252.3   404.6   474.7   507.9   529.9   552.6   583.1   629.8   745.7  2551.4 12597.2  19998.1    19948
read      377.8   203.6   160.7   222.9   236.6   333.0   412.5   463.6   499.7   535.5   574.1   626.9   743.9  1803.3  7807.0  44285.3    44213
read      421.8   311.6   173.5   238.0   255.9   409.0   476.5   509.4   530.2   551.3   581.3   627.0   747.7  3382.9 11587.4  19463.6    19454
read      433.1   364.6   173.5   270.1   298.6   413.6   454.6   476.8   495.8   516.9   544.2   589.4   728.3  4690.4 18344.7   7166.9     7190
read      382.1   228.2   160.7   224.9   239.5   343.1   414.9   459.5   492.7   528.5   568.7   624.9   755.4  2117.5 10356.2  47490.9    47657
read      379.4   234.1   160.7   223.3   237.3   335.7   413.9   463.5   498.9   533.7   571.4   623.8   736.1  1806.1 10565.7  44332.8    44399
read      433.0   484.8   173.5   269.8   297.9   403.1   441.7   464.2   481.4   502.7   530.8   575.9   727.5  7949.4 17313.3   6438.2     6481
read      430.2   445.2   173.5   272.2   299.2   399.1   437.1   460.3   476.3   499.1   528.5   576.4   755.1  7587.0 17478.2   5795.3     5807
read      330.5   168.8   160.7   219.4   229.9   298.5   342.7   372.9   398.2   429.9   469.3   528.0   653.5  1628.4  7384.3  82926.2    83137
read      428.2   341.7   173.5   255.0   280.4   410.5   454.1   477.2   496.3   518.0   545.4   590.7   745.7  4309.5 12093.9   9530.4     9580
read      395.8   221.4   160.7   227.8   243.9   366.2   440.1   481.3   510.0   540.0   575.3   625.4   747.9  1828.5  9195.1  37409.2    37385
read      401.0   307.2   173.5   226.8   242.2   363.6   447.0   491.4   520.4   549.4   584.7   635.4   775.8  3384.8 12590.9  33773.7    33706
read      394.1   253.8   160.7   225.0   239.5   352.7   442.1   490.8   521.4   550.6   585.4   634.6   753.2  2273.1 10284.3  35258.7    35204
read      369.3   213.0   160.7   222.2   235.4   324.9   396.1   444.5   479.7   518.0   557.1   611.1   733.0  1888.8  9202.6  50344.1    50438
read      372.0   216.3   160.7   222.1   235.4   326.6   400.1   451.0   487.9   527.0   567.8   623.3   738.0  1560.7  8646.4  48759.7    48878
read      378.6   199.2   160.7   222.6   236.3   333.5   415.2   467.1   502.6   538.1   576.2   627.5   741.1  1691.1  6798.5  42594.9    42682
read      399.2   237.9   160.7   227.4   242.8   371.5   455.2   494.7   519.7   544.9   576.6   622.5   732.0  2136.5 12154.5  27479.9    27416
read      350.5   184.4   160.7   220.3   232.0   311.0   368.2   408.5   441.0   479.9   525.1   581.9   696.6  1816.5  5708.6  64482.9    64424
read      352.0   237.2   160.7   220.3   231.9   310.7   367.3   407.2   439.4   478.3   525.5   585.0   708.1  1855.7  9594.3  64385.4    64364
read      422.6   358.9   187.4   274.6   300.7   395.8   433.4   456.0   470.8   493.8   522.1   568.9   728.0  6148.4 13618.0   5512.7     5481
read      413.9   267.6   173.5   231.6   249.3   393.2   465.1   502.1   526.3   550.9   583.1   630.8   747.0  2752.8 10449.1  26135.4    26227
read      409.7   269.7   160.7   230.5   247.4   386.9   462.5   499.6   523.5   547.7   579.7   627.1   741.0  2784.8 10173.2  26605.6    26586
read      329.9   165.2   160.7   220.1   231.1   299.6   342.1   371.3   395.5   426.0   465.5   523.5   641.6  1692.5  6124.6  86372.4    86286
read      406.6   222.8   160.7   230.3   246.1   384.5   464.6   501.8   525.3   548.8   579.2   624.1   733.6  2517.5  8462.9  24494.9    24452
read      405.0   235.9   173.5   228.7   244.5   375.1   464.1   504.3   529.0   554.4   585.4   632.8   744.8  2411.3 10171.8  26904.3    26832
read      397.1   258.1   173.5   226.8   241.8   361.5   449.9   491.8   518.3   544.6   578.0   626.2   741.4  2671.9  8823.6  29789.6    29795
read      377.9   263.2   160.7   222.9   236.5   331.2   408.4   459.9   496.1   533.0   571.5   622.5   740.9  2173.1 10231.7  46023.1    46224
read      334.8   177.7   160.7   220.8   232.4   303.1   346.9   377.5   401.5   432.5   471.7   531.8   669.2  1965.8  7868.4  84650.4    84587
read      354.7   212.8   160.7   221.3   233.6   314.7   372.8   413.6   445.7   484.3   529.1   584.4   707.8  1840.7  7818.9  63438.0    63389
read      376.4   206.2   160.7   223.3   237.1   331.6   407.0   457.8   493.5   530.1   569.1   622.3   740.1  2353.1  7489.5  46859.4    46953
read      332.0   185.1   160.7   221.0   232.6   302.1   344.7   373.6   396.9   425.8   463.3   520.4   652.0  1527.8  8033.1  90513.8    90536
read      431.9   307.2   173.5   246.0   268.0   420.8   471.7   499.7   518.9   540.4   569.2   614.9   757.1  4382.5 12678.4  12489.9    12508
read      396.8   209.6   160.7   227.3   242.7   358.6   441.3   490.9   523.2   555.6   592.0   643.1   770.9  1839.0  7629.3  38538.6    38491
read      328.6   165.8   160.7   221.1   232.7   300.3   340.5   367.3   388.9   415.8   452.5   507.5   646.5  1828.6  6403.9  97899.7    97806
read      439.7   366.7   173.5   249.5   273.4   424.7   476.1   503.2   522.5   543.4   573.4   621.4   743.2  4686.8 12846.9  11831.0    11813
read      395.3   214.6   160.7   226.4   241.7   358.8   439.4   486.1   517.5   549.0   586.1   638.4   769.5  2354.8  7416.5  39764.1    39665
read      371.7   195.0   160.7   222.7   236.2   326.7   396.8   445.0   480.5   520.0   563.2   623.4   765.3  2081.4  6226.0  53743.9    53571
read      364.6   201.5   160.7   224.7   239.0   322.3   382.8   425.7   460.0   501.4   547.7   609.9   744.7  1569.5  8400.8  63074.6    63215
read      342.4   187.9   160.7   221.6   234.0   307.8   355.2   388.8   415.9   449.8   493.3   552.6   694.7  1778.2  7674.6  78742.8    78767
read      435.4   292.6   173.5   261.8   290.5   418.8   463.3   488.8   506.4   529.2   555.4   605.2   759.2  4447.5 10912.0   8651.3     8615
read      354.9   198.0   160.7   222.0   234.9   314.9   371.5   412.1   443.6   482.1   528.6   587.9   721.2  1681.8  7964.0  67710.2    67903
read      427.8   258.0   173.5   240.1   259.4   419.6   480.9   511.0   531.0   551.3   580.7   625.9   745.7  3160.3 10745.1  16444.7    16398
read      375.8   234.0   160.7   223.4   237.3   328.6   400.4   450.6   489.6   532.0   576.4   634.2   763.6  2047.8  8546.0  53335.6    53434
read      392.0   225.2   160.7   224.8   239.4   346.3   435.8   488.7   522.4   555.1   590.4   640.0   767.0  1995.2  9318.4  38041.7    38068
read      432.1   328.1   173.5   258.2   283.9   415.3   460.1   484.5   502.0   523.3   547.5   593.1   735.8  5089.0 12239.4   9158.0     9130
read      351.8   185.6   160.7   221.3   233.7   312.4   367.4   405.4   436.6   475.1   523.0   583.7   720.7  2091.3  6950.2  69214.4    69227
read      394.7   268.4   160.7   224.8   239.3   347.0   439.3   492.4   524.9   556.3   590.9   641.5   773.3  2631.3 10465.2  37451.9    37496
read      336.9   180.9   160.7   220.4   231.9   303.7   349.1   381.1   406.0   438.3   481.3   542.2   676.3  1872.2  7545.7  83940.7    83925
read      373.0   219.1   160.7   221.7   234.8   325.0   397.8   449.3   487.2   527.6   570.6   628.0   755.9  2236.6  9527.4  51083.1    51037
read      402.7   238.6   160.7   226.2   241.2   358.3   455.6   506.5   536.1   567.5   603.5   659.3   793.9  2354.6  9978.8  33610.2    33690
read      372.2   205.9   160.7   222.2   235.5   325.6   397.4   448.0   485.5   525.7   568.8   628.0   764.0  1659.3  8708.1  51542.9    51474
read      344.5   195.5   160.7   220.6   232.3   307.1   357.8   393.6   422.6   458.4   504.4   566.1   699.6  1974.9  7735.0  73824.6    73708
read      328.1   183.1   160.7   220.8   232.2   299.6   340.2   367.1   388.7   415.6   451.8   506.0   641.5  1897.8  7239.3  98511.2    98618
read      338.8   236.3   160.7   220.4   232.0   303.6   349.8   383.0   409.1   442.8   486.8   547.6   680.6  1735.8  9119.9  81910.2    81977
read      332.4   180.9   160.7   220.8   232.3   301.5   343.9   373.0   397.0   427.0   466.1   527.4   661.9  1931.5  6131.1  91493.0    91567
read      380.2   199.9   160.7   223.4   237.3   332.1   409.6   463.4   502.9   542.3   584.1   638.8   775.1  2133.1  6317.8  48217.8    48236
read      331.0   184.5   160.7   220.4   231.7   300.3   342.7   371.4   394.9   424.3   462.8   521.8   656.7  1651.3  8464.6  91672.6    91726
