type,avg,std,min,p5,p10,p50,p67,p75,p80,p85,p90,p95,p99,p999,p9999,QPS,target
read,432.0,226.9,160.7,205.1,224.6,417.0,492.8,532.4,562.4,598.8,647.0,716.4,840.4,2413.9,7771.5,44878.9,45000
read,407.3,253.0,148.8,199.0,215.0,384.2,456.2,496.1,527.1,567.2,622.8,705.4,844.7,1925.4,10588.4,49910.5,50000
read,394.1,202.4,148.8,193.7,208.1,374.0,444.6,483.0,510.8,550.5,609.6,698.8,831.5,1229.1,5942.6,54901.0,55000
read,400.5,239.4,160.7,196.5,211.8,375.5,453.9,495.9,527.3,566.1,618.7,697.4,838.6,1481.7,11441.6,59841.6,60000
read,396.8,246.6,148.8,196.0,211.6,366.8,445.9,489.3,521.0,560.0,612.6,690.8,836.1,2015.7,10607.1,64819.8,65000
read,390.7,217.2,148.8,196.2,211.3,358.1,437.2,482.7,514.4,552.1,604.4,686.4,853.2,1597.1,7837.5,70008.2,70000
read,386.4,264.5,160.7,196.7,211.9,353.6,428.5,472.8,505.3,543.3,592.9,675.9,830.5,1229.6,8675.3,74945.6,75000
read,386.7,194.4,148.8,198.6,214.8,360.6,434.7,475.7,505.0,541.4,588.0,662.8,801.1,1446.3,5819.5,79884.5,80000
read,385.4,229.4,148.8,202.0,218.3,357.2,429.0,469.2,499.9,536.0,581.5,652.8,796.1,1304.2,9431.0,85066.2,85000
read,385.7,232.2,148.8,206.6,223.8,359.4,429.2,469.0,498.2,532.4,575.4,637.6,752.5,1095.1,10533.8,89945.7,90000
read,383.1,196.5,148.8,207.2,224.6,357.7,425.5,464.9,494.4,528.7,571.8,635.9,770.7,1036.9,8321.8,94708.8,95000
read,436.0,259.5,148.8,229.6,255.8,404.3,480.9,526.9,559.0,594.8,640.6,717.8,883.0,1289.7,10527.4,99971.2,100000
read,656.5,320.1,160.7,391.4,419.6,552.6,783.9,854.4,892.7,930.7,980.2,1046.7,1156.9,2551.3,12465.6,98116.6,105000
read,642.2,318.6,160.7,381.8,410.8,545.1,749.1,826.6,869.1,914.9,967.5,1036.9,1145.3,2836.6,12430.9,100357.7,110000
read,406.4,231.8,160.7,205.9,224.6,373.4,447.9,495.0,532.4,576.6,628.4,696.3,802.6,1424.4,9111.4,29954.4,30000
read,420.1,242.1,160.7,207.1,226.3,395.9,464.0,505.0,541.0,585.1,640.0,716.6,838.7,1389.5,8716.5,34946.2,35000
read,427.7,346.5,160.7,203.0,221.4,402.9,473.4,513.7,547.6,590.1,644.3,716.9,845.2,4469.1,12915.3,40008.4,40000
read,426.5,308.7,148.8,202.8,220.0,396.6,472.6,517.0,551.2,595.8,660.6,750.7,908.9,3375.5,10948.4,44913.1,45000
read,407.0,231.1,160.7,200.9,217.0,375.7,449.8,492.9,527.3,572.6,635.2,728.4,864.9,2180.1,7968.5,49923.8,50000
read,406.2,234.1,160.7,199.3,215.2,383.6,457.9,499.1,531.3,571.6,625.6,704.3,840.0,1509.5,9862.8,55026.9,55000
read,400.0,207.7,148.8,197.1,213.1,379.8,458.7,499.9,530.8,567.8,615.1,682.2,796.1,1168.7,7864.3,60028.7,60000
read,388.9,235.5,148.8,194.5,209.0,361.3,437.6,479.7,510.0,548.8,598.9,678.2,807.9,1599.6,8227.6,64839.4,65000
read,383.6,220.7,148.8,195.1,209.2,352.9,427.9,472.0,504.6,544.0,594.3,678.4,831.0,1331.5,8893.0,69911.6,70000
read,383.5,221.6,148.8,197.2,212.4,354.0,428.2,471.1,503.1,540.9,589.4,668.0,808.6,1146.6,7853.2,75178.0,75000
read,391.3,241.4,148.8,202.0,218.5,366.0,441.1,481.9,510.2,545.6,590.8,661.6,784.9,1027.4,9474.5,80162.4,80000
read,395.4,198.8,148.8,206.8,224.6,370.0,448.5,489.9,518.6,551.4,594.1,658.4,778.2,1049.8,7878.3,85038.8,85000
read,361.6,198.7,160.7,197.9,212.2,336.9,398.5,435.0,462.6,496.4,540.7,613.4,754.0,964.4,7996.0,89876.4,90000
read,385.0,188.1,148.8,210.5,228.5,360.4,429.0,468.1,496.9,530.2,571.4,629.7,739.5,1014.7,7106.8,94926.2,95000
read,486.9,280.1,160.7,238.8,271.3,440.5,527.6,594.4,646.5,706.3,771.2,852.2,978.1,1441.5,12525.9,100009.0,100000
read,620.9,315.3,148.8,359.4,389.8,535.5,729.9,798.8,840.4,883.4,930.6,994.0,1089.6,1495.5,10820.9,101382.2,105000
read,606.9,277.6,148.8,361.7,389.1,513.3,722.7,791.6,828.7,863.6,904.4,952.3,1049.7,1398.1,10751.2,104636.8,110000
