type,avg,std,min,p5,p10,p50,p67,p75,p80,p85,p90,p95,p99,p999,p9999,QPS,target
read,405.8,284.7,148.8,204.2,223.0,373.5,445.7,490.1,525.8,571.0,626.8,700.4,809.3,1278.1,12745.0,29929.0,30000
read,432.3,254.3,148.8,206.5,228.4,414.7,484.6,524.1,554.5,591.7,640.0,713.5,862.9,1670.6,8964.7,35023.6,35000
read,421.1,250.7,160.7,205.2,223.9,396.4,465.9,506.8,542.7,586.2,643.3,728.7,864.8,1852.4,9875.4,39976.9,40000
read,423.6,247.8,160.7,203.8,222.3,403.1,477.2,518.1,549.0,588.2,641.2,725.1,867.5,1710.9,9294.2,45133.8,45000
read,403.6,243.1,160.7,199.1,215.4,377.8,447.2,487.8,520.0,563.1,621.8,710.7,848.2,2148.8,8587.7,50088.4,50000
read,403.4,231.7,160.7,197.9,214.1,376.6,451.5,492.8,525.0,566.8,625.5,716.6,860.1,1637.0,8380.6,54808.6,55000
read,398.8,258.0,160.7,195.8,211.0,371.8,447.8,489.7,521.2,560.8,614.6,694.8,842.8,1732.3,9980.3,60154.4,60000
read,409.4,269.0,148.8,196.9,213.9,380.9,465.5,509.9,543.3,582.7,633.0,710.6,850.5,1265.5,12019.5,64990.0,65000
read,399.7,237.8,148.8,197.9,214.3,371.1,451.2,495.9,528.0,566.1,616.3,692.3,832.0,1249.9,10017.9,69857.4,70000
read,402.0,205.3,148.8,201.4,218.7,377.8,458.1,500.2,530.4,565.8,612.4,685.2,821.2,1179.8,6662.6,75321.8,75000
read,393.4,265.0,148.8,201.2,218.0,367.5,443.5,484.0,511.6,545.9,590.5,659.5,787.9,1610.1,9150.2,79952.6,80000
read,386.6,221.0,148.8,201.6,217.9,360.7,433.5,472.8,501.9,536.9,582.3,651.0,786.6,1277.8,9154.1,84965.4,85000
read,385.4,222.6,148.8,205.6,223.0,359.7,431.1,470.4,499.5,533.4,576.1,637.4,757.9,1013.5,9024.1,90010.6,90000
read,389.6,200.2,148.8,208.1,226.6,364.5,430.4,469.1,498.4,533.7,579.8,650.1,799.2,1260.1,8121.1,94896.6,95000
read,520.9,264.2,160.7,266.0,302.9,468.2,585.2,660.9,706.6,750.8,800.2,864.0,981.9,1239.3,9928.0,99991.6,100000
read,635.3,331.7,160.7,379.4,406.9,532.3,771.3,833.3,866.5,901.2,936.2,990.8,1080.3,1751.7,13794.3,100396.5,105000
read,594.6,289.6,148.8,347.3,372.1,516.7,720.3,767.9,796.1,827.5,861.6,915.1,1006.6,1441.2,11957.7,106032.2,110000
read,421.5,316.3,160.7,206.3,227.9,396.6,462.6,501.7,535.7,578.0,628.6,692.8,820.3,3547.6,9490.8,30007.8,30000
read,408.9,301.8,148.8,197.9,215.6,381.7,449.0,490.4,523.4,567.1,621.8,692.9,815.9,3086.9,12027.5,34855.8,35000
read,421.6,277.7,160.7,203.7,222.2,399.4,468.8,508.1,541.4,583.6,637.6,716.4,853.2,1946.2,9127.8,40160.2,40000
read,431.6,250.9,160.7,205.8,226.2,419.9,495.0,533.4,561.5,593.9,638.3,706.7,837.9,1384.8,9629.1,44928.5,45000
read,419.4,273.0,160.7,201.5,219.2,400.3,474.3,513.6,544.4,583.3,635.3,712.5,836.5,1628.6,12589.6,50183.9,50000
read,412.3,257.1,148.8,198.1,215.1,393.3,471.6,511.6,541.5,577.7,625.7,694.7,813.3,1644.7,10935.3,55009.2,55000
read,395.0,273.6,160.7,195.6,210.5,369.9,442.1,483.4,513.2,552.5,608.3,691.9,835.7,1879.0,8800.9,59849.4,60000
read,396.3,230.2,148.8,196.2,211.5,369.4,449.1,492.6,523.9,561.5,611.9,686.3,812.9,1359.3,8400.8,64785.0,65000
read,401.6,208.1,148.8,198.3,214.9,371.7,453.1,498.3,531.8,572.7,625.4,704.9,851.6,1242.7,7675.3,69849.0,70000
read,392.1,188.4,148.8,199.5,215.3,364.7,439.5,484.2,515.3,552.2,603.7,682.3,816.3,1366.6,5586.4,74939.2,75000
read,388.1,220.7,148.8,200.4,216.9,361.6,434.7,476.8,506.2,542.3,588.4,660.1,792.4,1147.1,8463.3,80071.6,80000
read,382.4,198.2,148.8,200.1,216.2,357.4,428.0,467.6,496.9,532.7,579.1,648.0,781.7,1232.3,8298.8,85171.2,85000
read,394.7,218.1,160.7,206.9,225.6,368.7,440.7,481.1,509.9,545.2,588.4,655.5,793.8,1226.2,8233.5,89915.7,90000
read,481.3,282.2,148.8,222.3,248.7,444.3,524.4,564.8,594.1,643.5,762.2,981.4,1137.3,1351.4,10186.3,95054.1,95000
read,410.1,192.1,148.8,223.9,247.0,384.7,453.4,494.9,525.2,559.5,599.4,660.3,788.8,1159.4,8024.2,100102.0,100000
read,397.1,221.9,148.8,221.8,242.8,370.4,434.5,474.8,504.3,538.6,579.2,635.7,753.7,1009.6,9758.8,105205.2,105000
read,652.3,321.6,160.7,402.8,428.0,540.7,768.4,862.6,903.5,942.1,985.8,1040.0,1135.4,2350.6,12639.5,99370.4,110000
