#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      646.2  1294.7   160.7   224.9   241.0   365.1   478.9   573.2   650.5   775.8  1000.1  1620.9  5910.7 15472.9 35796.0  93501.6    93419
read      547.0  1019.2   160.7   221.8   236.3   354.6   442.5   518.6   582.5   663.6   806.0  1120.6  4053.7 11694.0 32491.0  98150.4    98284
read      412.2   543.0   160.7   217.9   229.0   319.8   392.7   441.7   481.7   531.7   595.6   716.7  1799.5  7040.6 17440.4  71230.6    71313
read      427.7   420.3   160.7   219.1   231.4   347.4   450.1   513.5   555.3   599.7   653.6   741.2  1260.1  4455.8 12697.6  42035.6    42089
read      538.8   920.7   160.7   218.8   230.5   342.6   445.2   515.4   568.2   632.8   742.3  1189.5  4118.7  9723.1 31645.1  46814.0    46458
read      515.2   748.3   160.7   221.5   235.9   390.5   509.3   574.8   621.4   680.2   772.3  1021.6  3171.4  8322.8 31493.7  30820.6    30755
read      494.7   724.1   160.7   216.7   229.0   347.7   454.1   522.0   570.6   627.6   717.6   997.3  3871.3  7559.1 29988.2  42910.0    42889
read      516.3   960.4   160.7   219.3   231.9   335.8   409.3   465.1   516.6   590.6   707.0  1061.9  4097.9  9939.9 31495.1  93549.2    93552
read      403.0   478.8   160.7   216.8   228.4   320.8   396.0   446.1   485.5   532.7   591.1   690.9  1393.8  6123.9 15067.5  65947.2    65694
read      433.0   353.7   160.7   222.2   236.6   377.2   489.4   545.1   579.1   616.9   663.4   734.7   938.4  4233.0  8995.1  29670.4    29574
read      509.9   943.1   160.7   218.7   230.2   335.2   427.6   493.5   543.4   606.2   703.7  1034.9  4072.2 11919.5 31896.2  51462.6    51355
read      492.3   929.3   160.7   214.8   226.7   318.3   391.6   445.3   494.1   556.2   655.0  1005.8  4116.8  8669.4 31830.8  67112.8    67361
read      511.9   734.0   160.7   228.1   246.7   438.9   543.8   594.3   629.9   673.3   735.1   858.7  1446.1  9480.9 32132.7  16275.4    16287
read      522.9   993.4   160.7   219.5   231.3   326.7   402.2   460.5   513.9   591.6   747.7  1166.9  4150.5 10126.0 32070.7  81342.6    81508
read      357.8   266.3   160.7   218.1   228.0   297.7   352.2   393.9   427.9   470.8   536.0   656.1  1105.2  2472.9  9681.6  87543.4    87619
read      354.0   272.2   160.7   218.8   228.7   297.5   346.0   382.5   411.5   450.4   508.4   633.1  1140.7  2988.7  8154.0  99181.4    99068
read      443.2   485.1   160.7   221.0   234.6   349.2   444.6   507.6   552.3   602.8   670.0   804.5  1875.8  5313.5 16087.5  51212.8    51267
read      495.1   796.7   160.7   235.5   256.8   436.6   512.0   548.8   574.7   603.9   642.4   716.1  1563.2 10154.9 32166.7  11780.8    11822
read      555.6   822.9   160.7   223.0   239.1   380.1   480.9   558.3   618.3   695.1   846.1  1187.1  3953.6  7790.3 31188.3  97431.6    97494
read      431.2   587.0   160.7   220.5   233.9   334.5   399.5   443.6   481.9   532.5   606.7   765.9  3110.8  5653.3 27183.5  97357.2    97350
read      415.2   501.1   160.7   218.2   230.1   334.8   419.9   473.3   516.6   564.5   623.8   719.4  1269.8  4350.3 20605.0  55467.0    55460
read      404.9   508.6   160.7   218.0   229.6   321.4   385.0   425.1   458.1   502.0   563.3   678.4  2324.8  4366.0 16346.5  85882.8    85984
read      408.8   597.9   160.7   215.8   227.7   320.4   385.2   427.2   462.0   506.2   566.4   681.9  2457.5  5679.0 29893.7  81786.0    82043
read      426.2   599.7   160.7   218.9   230.7   335.9   423.6   481.7   526.1   575.5   633.6   728.6  1395.5  7531.4 25702.8  52849.2    52873
read      502.9   900.9   173.5   231.3   249.9   435.2   519.0   559.9   587.3   620.7   665.7   749.8  1217.3 11902.6 32061.7  13902.0    13911
read      738.7  1631.0   173.5   219.7   232.4   340.4   441.1   534.1   627.9   885.2  1543.7  3736.8  4249.0 16576.9 32325.3  50057.6    49984
read      614.2  1526.0   173.5   247.5   272.9   461.9   539.4   576.2   600.9   630.2   674.1   774.3  4851.4 30159.7 35654.6   9247.8     9274
read      503.5  1614.4   160.7   226.1   242.5   400.7   513.3   572.7   613.3   663.1   738.0   952.1  1670.8  7599.0 31402.4  27038.2    27187
read      562.9  1328.6   173.5   230.1   248.9   434.2   544.2   597.6   635.0   683.5   753.4   914.0  3370.8 13605.2 36986.8  18730.2    18735
read      746.9  1319.1   160.7   236.0   260.7   428.7   568.0   656.8   738.3   873.4  1159.6  3632.3  4225.0  9215.8 31921.3  86555.6    86505
read      752.7  1111.8   160.7   241.7   267.4   464.0   625.7   724.2   818.4   953.2  1193.8  2700.1  4224.3 10587.8 31813.2  92897.8    93039
read      722.9  1192.5   173.5   230.2   251.9   410.8   547.9   634.2   723.2   870.0  1130.6  3517.0  4304.6  9569.3 32236.5  75883.4    75999
read      583.6  1012.7   160.7   221.7   236.2   387.4   506.5   578.6   636.6   720.9   891.3  1243.3  4008.6 12591.7 31794.1  32245.8    32324
read      737.1  1587.8   160.7   228.3   248.5   398.1   506.1   600.7   689.1   847.2  1199.4  3717.7  4193.8 11972.4 32402.6  84099.6    84255
read      775.6  1542.0   160.7   235.5   259.3   437.4   590.3   681.6   772.5   916.9  1207.4  3646.2  4350.6 15183.5 36606.3  81771.0    81759
read      643.7  1382.8   160.7   221.6   235.9   375.3   492.6   570.2   632.7   731.0   954.5  2695.8  4120.7 12187.0 32317.7  37370.6    37291
read      677.3  1379.0   160.7   219.0   231.3   338.9   433.8   514.4   588.5   731.9  1236.9  3580.5  4179.6 11306.1 32004.9  53833.2    53818
read      448.3   873.6   173.5   221.8   235.7   374.5   485.7   543.3   579.0   618.7   666.7   737.6   993.2  8030.0 31814.4  30250.2    30297
read      427.9   372.8   160.7   221.0   234.6   367.3   477.5   535.4   572.0   610.4   656.1   729.3   978.2  4715.8 13485.5  31589.6    31569
read      422.4   555.7   160.7   220.9   234.3   359.1   464.2   527.2   568.0   611.4   663.3   740.8   995.6  3782.0  8327.6  38842.4    38927
read      496.0  1788.5   173.5   243.3   266.3   426.9   488.0   518.4   540.1   565.8   595.6   650.4  1277.7 13912.2 37143.8  10564.0    10652
read      421.2   918.8   160.7   220.5   233.3   328.0   387.9   426.9   459.8   503.6   568.2   707.1  3438.9  4583.4 25943.9  97757.6    98119
read      407.6   612.7   160.7   218.9   230.6   338.6   431.1   491.0   534.8   581.1   633.7   713.5   948.3  4052.8 22018.3  48285.8    48176
read      423.8   645.4   160.7   219.7   232.5   358.7   465.2   524.6   562.8   603.0   650.3   727.1   977.2  4772.3 12817.9  34911.8    34929
read      414.6   553.7   160.7   216.6   228.4   321.3   392.9   440.2   479.1   528.6   590.0   701.0  2907.2  5311.7 22183.1  69838.6    69735
read      443.0   418.5   160.7   224.5   240.1   402.2   501.1   545.5   574.6   605.5   639.7   702.1   928.3  4559.2 13861.1  20851.6    20753
read      416.5   547.8   160.7   218.3   230.1   325.4   391.9   434.7   471.7   521.7   588.8   727.4  2447.6  5922.7 20676.1  84680.2    84642
read      430.8   536.5   160.7   219.1   231.6   350.5   451.8   513.6   556.7   600.9   658.2   746.7  1174.0  7261.5 30503.2  42266.8    42333
read      410.7   485.2   160.7   217.2   229.1   329.3   407.7   459.7   501.0   549.1   610.5   709.8  1459.7  4322.1 21482.8  61533.8    61587
read      407.0   502.5   160.7   216.6   228.5   321.6   388.7   432.5   469.0   516.4   578.6   693.7  2113.6  4391.0 13884.7  77861.2    77998
read      419.6   578.8   160.7   219.0   231.0   326.9   389.6   429.6   463.8   509.6   578.3   725.9  3372.1  4389.9 27118.8  97482.4    97625
read      429.4   297.9   160.7   222.3   237.2   388.2   491.0   540.4   571.1   603.3   640.7   704.6   914.5  3321.8  9531.8  23798.2    23781
read      397.1   483.0   160.7   214.5   226.6   319.6   390.7   438.3   477.7   526.3   584.7   681.2  1322.4  4390.5 18898.5  66700.6    66723
read      423.9   411.8   160.7   219.1   231.9   363.7   472.3   529.9   565.2   601.8   645.6   717.3   934.4  5113.0 18426.7  31135.0    31016
read      395.0   342.2   160.7   214.8   227.0   332.1   421.5   481.5   525.3   571.5   621.8   691.7   903.0  3700.5 12278.0  47333.0    47394
read      385.8   443.8   160.7   213.9   226.0   312.5   367.9   402.3   432.4   472.3   530.2   636.0  1849.2  4271.0 12726.6  95470.2    95335
read      441.5   610.5   187.4   267.8   294.1   398.2   439.3   463.3   481.1   502.4   532.9   583.3   910.8  6927.0 30562.9   5256.4     5252
read      411.6   534.5   160.7   216.1   228.0   322.7   396.8   446.7   486.3   535.3   595.4   700.9  2158.8  4857.6 22657.6  65743.8    65908
read      438.6   411.4   160.7   227.5   244.5   415.9   495.8   533.8   558.5   584.8   618.8   671.6   829.8  4389.3 14395.9  16796.6    16889
read      416.9   425.6   160.7   218.9   231.0   345.5   445.4   505.8   547.8   592.6   645.3   729.9  1045.6  4127.8 15766.1  42875.6    42912
read      421.1   510.0   160.7   219.8   232.4   330.9   394.6   435.7   470.9   518.6   587.7   733.8  3187.2  4651.0 15208.0  99627.8    99898
read      424.4   322.3   160.7   221.5   235.4   378.9   482.5   533.1   564.7   598.3   639.0   703.2   894.1  4193.9 10127.3  26317.8    26385
read      445.6   568.8   160.7   221.9   236.6   387.8   487.8   534.4   563.1   592.8   633.2   698.8   994.6  8111.6 27187.8  22674.4    22616
read      407.6   414.1   160.7   217.0   229.2   337.3   427.0   484.6   528.1   576.6   632.6   722.0  1062.7  4259.0 14156.3  50658.0    50605
read      407.2   501.8   160.7   217.8   229.6   322.3   385.8   426.4   460.1   505.2   570.5   701.7  2192.1  4702.3 15054.5  90396.6    90283
read      429.5   405.3   173.5   224.4   239.8   378.6   475.2   521.6   550.0   581.5   620.6   684.4  1029.2  4284.7 12378.2  26247.6    26273
read      433.1   411.6   160.7   219.5   231.7   346.4   452.9   519.9   565.6   618.8   685.6   816.1  1335.2  4263.2 12715.0  48717.0    48521
read      429.2   397.7   160.7   219.3   232.0   362.0   473.4   535.2   574.5   616.7   668.4   752.5  1039.8  4117.9 14293.6  34147.4    34058
read      394.1   414.0   160.7   216.3   227.9   318.5   388.1   433.7   470.8   520.8   585.8   707.4  1308.4  4244.9 13689.5  75517.2    75648
read      439.8   381.8   173.5   225.4   241.8   406.2   497.9   540.1   567.6   596.4   633.9   694.9   928.0  4237.0 12698.1  19365.2    19482
read      437.9   368.2   173.5   230.1   248.4   418.0   491.0   525.8   547.8   574.2   605.4   656.8   874.5  4112.4 15344.3  15073.0    15054
read      399.7   477.8   160.7   217.5   229.3   326.0   396.1   441.7   480.0   529.3   592.4   709.7  1228.6  5109.1 19325.2  75757.8    75754
read      432.4   348.7   173.5   272.5   298.6   402.0   446.0   470.1   489.4   509.2   541.7   592.3   864.8  5143.1 10977.6   5165.8     5187
read      450.2   771.9   173.5   230.7   251.0   419.8   501.0   541.0   567.6   594.8   632.1   692.3   952.0  3661.9 10070.0  17445.6    17656
read      435.7   617.0   160.7   220.4   233.6   334.5   400.6   446.5   486.5   539.5   620.3   798.3  2952.9  5955.5 27791.8  96268.6    96343
read      418.4   435.1   160.7   218.2   230.4   353.3   455.6   514.7   552.8   594.0   641.8   722.6   978.0  5604.2 15578.7  36590.4    36665
read      396.6   529.4   160.7   215.9   227.8   319.1   382.4   424.0   458.8   504.4   565.8   683.5  1405.2  5003.6 22763.5  85162.8    85269
read      424.3   302.4   160.7   219.2   232.1   364.7   475.1   533.8   570.5   609.8   657.1   730.4   996.4  4202.9  9536.1  31438.8    31525
read      394.0   339.5   160.7   216.0   228.2   327.1   404.8   458.4   500.9   549.5   609.4   702.6  1097.7  4061.2 12174.2  61656.8    61798
read      440.3   420.9   160.7   236.7   257.0   421.7   485.5   516.0   537.0   560.2   587.7   633.2   775.7  5144.0 13879.6  12134.4    12253
read      438.7   536.3   160.7   220.7   234.7   382.0   484.0   533.9   565.0   597.3   637.5   704.8   987.4  7640.4 30692.5  25685.8    25710
read      395.1   435.1   148.8   216.9   228.8   323.2   389.8   432.9   468.2   516.0   581.5   697.2  1330.8  4191.1 14446.5  79953.4    79937
read      431.2   334.8   173.5   257.2   283.6   406.1   454.0   479.1   498.4   521.2   549.1   601.7   815.4  5128.4 13638.1   7204.0     7271
read      381.1   423.4   160.7   215.0   227.0   316.3   376.1   414.4   446.8   490.3   549.2   656.6  1195.3  4250.3 15251.0  85826.0    85861
read      400.0   509.3   160.7   216.7   228.7   319.9   381.1   421.3   455.0   499.7   562.0   685.4  1686.8  4340.0 25246.9  91196.0    91467
read      401.0   439.5   160.7   216.6   228.6   325.4   397.0   444.9   484.4   533.3   595.6   708.6  1279.0  4315.5 13521.2  72282.6    72217
read      428.9   471.5   173.5   219.0   231.9   363.7   470.0   528.1   563.0   600.6   645.4   718.1   989.7  5757.1 24876.3  30956.8    31080
read      400.6   474.7   160.7   217.1   229.0   324.6   394.6   440.4   478.5   527.1   589.9   705.5  1279.9  4358.8 13407.0  76886.2    76878
read      407.4   548.4   160.7   217.2   229.2   323.3   388.8   431.6   467.1   514.8   581.2   707.8  1567.2  4996.4 20257.3  84628.4    84584
read      446.2   392.3   173.5   237.6   258.1   426.8   495.2   528.7   549.8   576.2   608.2   662.0   820.9  4378.0 17219.0  12542.2    12492
read      405.8   357.6   160.7   219.2   231.5   337.3   420.0   474.0   517.4   565.5   623.6   719.8  1132.4  4245.0 10204.9  57061.0    57106
read      392.4   402.4   160.7   218.4   230.5   323.7   382.9   421.0   453.0   496.2   556.5   672.2  1307.3  4229.5 12421.2  96204.2    96245
read      456.6   686.8   173.5   261.3   288.7   409.9   457.3   482.6   501.8   526.1   556.5   612.3   936.1  9694.2 30881.5   6818.6     6791
read      401.8   439.3   160.7   218.7   230.6   325.6   387.5   428.1   462.6   508.5   573.5   701.7  1561.7  4365.3 11694.3  90575.4    90728
read      435.6   625.8   187.4   270.3   296.8   399.3   441.7   465.3   483.9   505.7   535.4   580.4   767.9  8326.7 36120.4   5169.6     5151
read      392.6   426.7   160.7   215.3   227.3   319.5   383.2   424.9   459.8   505.5   566.9   676.8  1382.7  4820.7 11526.5  82603.2    82969
read      410.6   326.7   160.7   218.3   230.5   347.1   444.8   505.7   548.9   593.3   642.8   724.1   980.9  3879.5  8750.7  42676.2    42635
read      421.6   458.1   160.7   221.0   235.0   338.9   404.6   450.0   487.3   536.9   610.0   766.2  1748.1  4397.0 12171.4  99344.0    99337
read      411.4   548.6   160.7   219.4   231.8   328.3   389.6   429.0   462.7   506.9   570.7   693.5  2083.6  5062.6 27939.5  95307.0    95192
read      404.5   407.2   160.7   218.7   230.5   328.7   401.4   452.0   493.1   543.4   608.1   720.8  1315.3  4378.1 12754.6  69054.4    69200
read      399.1   355.2   160.7   216.2   228.4   334.3   422.2   480.6   523.5   569.5   622.5   700.9   959.5  4244.3 11893.7  49476.4    49459
read      440.5   482.5   173.5   221.1   235.5   374.7   488.7   545.0   579.9   618.2   666.3   740.8   988.7  6180.4 28097.3  29045.0    29055
read      400.9   383.0   160.7   217.3   229.4   330.3   407.6   460.3   502.0   551.6   614.6   713.9  1149.2  4211.2 15295.8  64255.0    64324
read      437.8   536.1   187.4   265.1   291.6   401.3   445.9   470.0   489.8   510.5   540.3   585.3   820.2  8011.9 22340.2   5768.8     5705
read      393.9   435.3   160.7   215.8   228.1   322.4   387.7   429.6   464.3   509.3   572.2   687.0  1307.3  4356.8 12579.1  84525.2    84816
read      424.9   271.5   160.7   221.3   235.5   383.8   487.6   535.9   565.7   596.1   634.3   692.7   881.0  3396.1  9818.4  23722.2    23714
read      385.0   413.3   160.7   213.7   225.8   316.5   381.5   425.6   461.6   507.9   568.0   661.9  1167.4  4384.6 12687.7  74108.4    74116
read      434.9   465.8   160.7   223.2   238.6   398.3   490.2   532.2   558.6   587.3   623.7   679.3   861.4  6599.1 23062.7  19905.6    19948
read      407.0   397.4   160.7   217.1   229.3   341.7   434.3   493.1   535.0   580.3   633.6   712.9   981.6  4878.2 12900.0  44197.8    44213
read      431.1   350.6   160.7   224.4   240.2   398.5   489.1   530.7   557.1   585.4   622.5   679.6   858.1  3806.1 14252.5  19456.2    19454
read      467.8   763.7   173.5   257.7   283.1   406.5   455.6   482.5   501.6   525.3   554.2   609.7  1938.8 11196.6 31467.0   7265.8     7190
read      408.1   337.9   160.7   218.0   230.3   345.0   434.9   493.9   536.9   582.2   635.1   721.6  1024.1  3903.3 12467.1  47576.0    47657
read      410.1   379.3   160.7   217.3   229.6   341.2   436.6   498.7   540.8   585.9   638.9   721.6   995.3  4233.0 12828.1  44416.8    44399
read      443.2   593.5   187.4   261.2   287.7   403.0   450.6   475.5   494.8   516.4   545.4   595.0   935.2  7595.6 30740.4   6442.6     6481
read      444.0   636.1   187.4   267.8   293.5   403.7   449.6   472.5   492.1   512.6   541.7   589.9   866.3  8085.8 28697.7   5812.2     5807
read      384.1   409.0   160.7   214.7   226.9   317.9   380.1   420.9   454.2   497.4   554.9   659.6  1176.9  4338.2 12438.7  82975.8    83137
read      438.7   477.2   173.5   244.3   267.9   412.0   465.8   493.7   512.3   536.2   565.4   611.3   782.4  7391.9 19260.4   9627.4     9580
read      425.6   414.3   160.7   220.0   233.5   366.0   465.4   523.7   561.2   602.1   651.5   730.3   989.0  4392.2 12271.9  37384.4    37385
read      408.2   378.9   160.7   216.2   228.7   351.0   451.1   506.9   542.4   579.8   624.9   692.7   913.1  4131.1 11094.3  33810.0    33706
read      414.1   340.8   160.7   218.9   231.2   354.6   454.1   511.7   548.6   588.0   634.6   709.2   964.4  4271.3 12401.9  35189.8    35204
read      407.0   437.2   160.7   218.6   230.5   339.4   427.4   485.4   529.3   577.6   633.1   719.4   989.3  4620.1 12570.2  50334.6    50438
read      407.5   346.1   160.7   217.9   230.2   341.4   432.2   490.9   533.7   581.4   638.6   724.5  1029.8  4308.8 12633.3  48994.6    48878
read      417.9   409.0   160.7   218.4   230.5   347.7   443.4   501.3   542.0   586.1   639.0   728.1  1053.8  4509.8 13722.6  42576.8    42682
read      431.1   433.2   160.7   220.4   234.0   372.3   479.8   533.0   565.8   599.5   639.7   709.4   950.9  5747.5 15203.8  27309.2    27416
read      392.0   456.9   160.7   215.9   228.1   323.2   396.2   447.5   487.6   535.8   593.2   684.9  1015.9  4678.1 15493.6  64444.0    64424
read      393.0   381.3   160.7   217.6   229.5   326.3   399.9   450.5   490.6   538.1   595.5   686.6  1066.1  4260.3 15135.2  64253.4    64364
read      445.2   534.1   173.5   266.6   293.4   404.0   450.8   475.3   495.4   518.4   548.1   595.9   839.3  7826.4 23127.4   5518.8     5481
read      433.8   336.2   160.7   223.1   238.7   389.7   483.1   532.0   563.5   595.9   636.7   709.2   968.9  4240.7 12547.7  26155.8    26227
read      425.5   502.9   160.7   219.6   232.8   370.9   471.6   522.4   553.5   585.5   626.8   689.3   891.8  7616.8 29841.0  26491.4    26586
read      389.7   423.8   160.7   216.0   228.1   319.9   382.8   423.4   456.9   501.3   563.2   674.2  1259.3  4282.9 11955.7  86289.8    86286
read      429.4   336.4   173.5   222.0   236.7   386.2   487.3   537.3   568.2   600.2   639.7   703.2   909.9  3769.4 15224.7  24409.8    24452
read      426.5   386.1   173.5   220.1   233.3   371.9   475.7   527.0   559.2   592.8   634.3   699.5   951.0  4914.1 11520.6  26949.4    26832
read      417.1   337.4   160.7   218.7   231.1   365.8   466.0   520.6   554.6   591.3   633.3   701.1   909.6  3804.0 12173.1  29763.2    29795
read      414.8   370.7   160.7   218.7   230.6   345.1   440.5   501.6   545.4   590.0   641.9   733.2  1078.9  4214.7 11769.5  46279.6    46224
read      411.5   595.3   160.7   217.2   229.6   327.3   393.7   435.8   471.2   518.7   584.3   718.5  1555.8  6134.6 25294.5  84732.8    84587
read      396.3   396.0   160.7   216.4   228.6   327.3   401.8   451.9   491.5   539.2   597.6   693.6  1097.4  4320.9 12357.9  63493.8    63389
read      405.1   378.9   160.7   216.9   229.2   338.2   427.6   485.9   528.3   574.2   625.9   705.4  1008.1  4234.6 11744.8  47190.4    46953
read      397.6   477.9   160.7   218.5   230.4   323.4   384.2   423.6   456.3   499.8   560.5   678.4  1441.4  4733.0 17043.6  90551.4    90536
read      447.0   398.3   173.5   238.3   259.2   426.1   493.2   525.7   546.5   572.6   603.4   654.4   803.2  5876.2 15523.0  12480.0    12508
read      424.7   421.7   160.7   219.9   232.4   357.3   460.2   521.4   562.0   604.8   657.0   738.1  1012.8  5502.5 13742.6  38392.6    38491
read      415.4   539.5   160.7   219.7   232.4   330.5   392.7   433.7   468.5   515.3   583.1   724.7  1926.7  5426.3 20480.8  98138.4    97806
read      444.6   295.2   173.5   247.5   271.2   429.9   484.0   512.8   533.6   556.2   587.3   642.7   866.5  3752.9 14022.0  11869.4    11813
read      409.2   240.7   160.7   222.8   237.4   363.5   456.3   507.5   541.8   578.9   624.5   693.7   879.5  2649.0  9520.5  39574.0    39665
read      386.4   280.2   160.7   219.2   231.0   328.1   414.7   469.6   509.4   552.1   603.0   676.6   858.9  2870.5  9549.6  53557.0    53571
read      378.3   317.5   160.7   217.8   228.9   317.4   393.4   444.3   482.0   525.9   577.4   657.7   909.3  4005.2  8948.6  63298.8    63215
read      389.1   416.3   160.7   214.7   226.7   317.0   382.5   425.1   459.8   505.4   566.6   671.7  1260.2  4334.7 11144.3  78717.0    78767
read      453.9   706.2   173.5   247.2   272.4   414.4   468.7   497.9   517.9   540.3   571.1   622.9   840.6  6943.3 32451.6   8603.2     8615
read      389.3   416.2   160.7   213.2   225.5   319.2   391.6   439.1   478.5   526.7   584.0   679.8  1153.0  4277.1 13474.8  67836.2    67903
read      436.6   383.6   160.7   225.6   242.7   408.9   489.3   526.2   549.2   576.5   610.1   666.1   870.7  4319.8 11895.8  16428.6    16398
read      389.2   346.5   160.7   213.1   225.6   325.3   407.1   462.9   505.7   552.5   604.3   681.7   944.1  4269.2 12278.6  53312.8    53434
read      404.3   364.5   160.7   213.9   226.7   342.1   442.5   503.0   543.0   583.0   628.5   692.6   915.6  3686.3 13932.0  38099.0    38068
read      432.2   320.8   173.5   245.5   269.6   415.5   470.6   500.3   520.8   543.0   573.5   619.3   764.7  3940.0 13342.2   9174.6     9130
read      391.7   438.8   160.7   213.9   226.2   319.8   391.5   438.0   476.3   523.5   581.5   676.1  1160.6  4370.2 13203.2  68994.4    69227
read      416.4   374.9   160.7   216.5   229.6   350.7   454.3   514.8   555.4   596.2   643.7   721.0   972.9  4798.5 14779.9  37576.4    37496
read      354.7   318.5   160.7   216.2   227.3   301.5   357.9   398.4   431.4   472.3   529.5   618.8   874.5  3033.1 12231.0  83726.0    83925
read      384.6   297.9   160.7   221.2   234.3   327.9   406.6   460.8   499.3   539.4   585.2   648.6   840.7  3380.8 11566.2  50887.0    51037
read      397.1   247.1   160.7   224.1   239.0   353.6   446.4   497.1   528.5   560.5   594.8   644.7   770.4  2334.7  9888.9  33671.2    33690
read      370.9   214.0   160.7   220.5   232.8   321.1   394.0   447.2   488.0   530.7   575.7   633.5   763.8  1677.2  8667.5  51509.2    51474
read      342.6   213.5   160.7   219.1   229.9   302.8   352.7   389.7   420.1   458.2   506.3   572.5   710.3  2084.3  8720.7  73709.8    73708
read      319.3   185.6   160.7   217.5   227.6   290.8   328.8   355.1   375.5   402.4   439.7   496.7   627.1  1763.7  6394.2  98797.6    98618
read      331.2   198.0   160.7   217.7   228.0   295.9   341.3   372.8   399.5   434.0   478.8   542.2   670.4  1659.7  7407.5  81691.2    81977
read      324.0   192.5   160.7   217.2   227.6   293.2   334.3   362.8   386.0   415.5   455.5   514.6   641.3  1552.8  8001.5  91826.8    91567
read      372.8   212.8   160.7   220.2   232.3   322.6   400.2   455.4   495.4   536.4   579.9   635.8   760.8  1519.6  8049.6  48376.6    48236
