type,avg,std,min,p5,p10,p50,p67,p75,p80,p85,p90,p95,p99,p999,p9999,QPS,target
read,447.4,432.1,160.7,213.6,230.2,392.9,484.7,538.2,579.2,629.1,694.7,790.3,1003.6,5678.2,15239.2,59687.2,60000
read,446.6,562.2,160.7,214.5,230.8,383.9,473.3,527.4,567.6,617.4,683.6,786.0,1006.1,6342.7,30686.6,65087.2,65000
read,452.1,468.3,160.7,214.9,232.5,399.6,487.8,538.2,576.2,623.8,689.4,792.9,1016.2,6521.8,15253.0,69816.4,70000
read,432.6,361.6,160.7,214.0,230.6,383.4,467.5,518.2,555.0,602.0,666.4,770.9,991.3,4780.6,12006.7,75005.0,75000
read,463.0,482.8,160.7,218.8,237.7,405.8,491.0,540.8,580.1,629.4,698.3,812.1,1077.7,6412.2,19506.5,79909.7,80000
read,473.5,457.2,160.7,225.5,248.9,422.7,504.9,556.1,594.9,643.5,711.9,816.6,1074.2,5946.8,17413.0,84976.4,85000
read,503.2,471.2,160.7,230.9,259.4,448.4,530.4,581.3,624.8,685.5,775.3,920.5,1154.9,5807.1,17957.0,89807.8,90000
read,501.4,511.7,160.7,233.3,262.2,443.6,527.6,582.4,629.5,690.1,776.2,907.7,1098.8,5586.7,26569.6,95091.8,95000
read,676.2,463.6,160.7,381.5,416.1,582.1,775.0,850.3,895.3,940.1,992.0,1061.7,1200.2,5381.6,18597.4,94704.6,100000
read,589.0,398.0,173.5,309.6,347.0,546.1,653.8,709.1,746.1,793.8,853.9,934.3,1091.2,5075.7,15764.3,103876.6,105000
read,611.9,432.5,160.7,329.3,359.1,577.8,683.2,730.7,764.5,804.4,865.0,969.8,1151.2,5617.2,16990.7,104036.4,110000
read,485.0,735.7,160.7,209.5,225.4,402.2,532.2,591.1,628.9,669.4,715.3,780.8,1104.5,7291.7,32013.0,30062.8,30000
read,459.2,541.8,160.7,208.2,224.3,398.1,508.2,570.6,611.1,653.8,702.2,770.5,989.7,5783.0,29906.0,35124.6,35000
read,476.9,650.8,160.7,212.9,229.8,400.2,503.6,564.8,607.1,654.6,713.6,801.0,1535.3,8049.8,31321.4,39970.8,40000
read,472.5,637.2,160.7,212.9,229.9,400.6,499.7,557.3,599.7,648.8,708.0,797.3,1395.6,6549.9,31276.2,45009.8,45000
read,454.1,605.2,160.7,210.0,225.5,385.5,478.1,535.6,579.3,630.0,690.5,772.7,994.6,7841.2,29804.8,49947.0,50000
read,446.5,547.6,160.7,209.1,225.0,382.5,471.3,528.6,571.8,622.7,683.6,770.7,1019.3,6409.1,30449.1,54731.0,55000
read,439.6,525.0,160.7,208.5,224.8,381.3,469.2,522.0,561.9,609.8,670.2,753.5,974.4,6272.8,27079.3,59897.2,60000
read,450.4,692.5,160.7,209.7,225.8,379.0,465.8,518.3,558.5,608.0,672.9,767.6,1050.5,8339.0,31154.2,65059.4,65000
read,435.3,516.4,160.7,211.3,227.9,379.4,465.3,515.5,552.0,598.4,660.5,753.3,963.8,5797.5,30111.9,70028.4,70000
read,436.7,495.0,160.7,209.9,226.5,378.2,461.5,510.8,547.6,593.0,656.3,751.4,1007.3,6022.9,20145.4,74923.1,75000
read,441.7,469.3,148.8,213.2,230.7,380.7,461.7,512.1,551.3,601.9,669.1,777.5,1105.4,5836.8,17583.1,79888.0,80000
read,432.6,506.1,160.7,214.3,232.1,379.7,457.9,505.1,541.5,586.3,646.3,743.6,970.4,5629.4,30217.9,84841.2,85000
read,414.3,408.0,160.7,213.7,231.1,366.5,435.0,480.3,516.4,562.1,622.9,716.1,914.9,5099.8,15665.6,90046.2,90000
read,627.1,526.0,160.7,327.5,371.0,547.4,690.0,764.5,811.9,862.7,921.7,999.7,1177.7,6264.6,23611.9,94659.3,95000
read,619.3,500.9,160.7,318.4,360.5,542.8,672.7,745.9,795.5,848.5,909.7,995.8,1378.4,6897.6,19711.8,99360.6,100000
read,653.7,420.7,160.7,348.8,392.5,583.5,725.7,797.3,845.5,897.6,957.3,1040.1,1294.3,5356.5,14254.8,98165.2,105000
read,685.1,453.2,173.5,388.2,422.3,592.5,784.0,859.1,904.7,951.7,1005.1,1080.5,1241.6,5551.9,19264.4,95465.4,110000
