type,avg,std,min,p5,p10,p50,p67,p75,p80,p85,p90,p95,p99,p999,p9999,QPS,target
read,463.2,582.2,160.7,213.7,231.1,402.9,494.0,543.4,581.4,628.2,691.0,793.1,1049.4,6626.0,30531.2,64872.1,65000
read,440.9,458.1,160.7,213.6,230.5,390.7,477.7,526.6,563.0,608.3,668.3,762.3,987.4,5434.9,19890.8,69969.8,70000
read,437.7,458.2,160.7,214.4,231.5,386.6,468.0,517.8,554.6,600.4,664.8,766.1,985.7,5448.2,24902.9,74957.8,75000
read,433.6,392.9,160.7,216.0,233.8,388.6,468.9,515.5,549.5,592.9,652.3,744.1,959.2,5082.4,15194.4,79852.6,80000
read,486.3,433.5,160.7,231.7,257.4,441.7,523.4,572.0,610.3,660.0,730.1,840.8,1078.0,5401.3,12876.2,84979.6,85000
read,484.0,475.6,160.7,232.2,258.4,431.6,511.9,562.4,602.8,654.3,725.6,845.0,1074.1,5906.7,19955.9,89823.0,90000
read,511.9,396.5,160.7,240.4,272.4,458.4,550.1,614.6,662.4,718.8,789.6,889.5,1080.8,5284.4,12624.7,94953.2,95000
read,526.4,502.0,160.7,254.7,288.7,468.7,560.4,622.1,668.3,722.3,790.7,892.5,1080.2,6333.0,28393.6,100063.1,100000
read,518.5,444.7,160.7,252.6,287.5,467.0,553.2,613.0,658.4,714.7,786.4,882.9,1055.9,5565.4,16201.6,104910.4,105000
read,638.7,463.0,173.5,349.6,380.6,589.4,722.5,777.1,812.8,855.9,911.2,995.8,1174.4,5824.3,18020.7,100807.0,110000
read,484.0,600.9,160.7,219.6,236.6,424.4,537.6,594.6,632.5,672.9,719.7,788.5,1011.2,5962.4,30836.1,30027.6,30000
read,479.7,553.9,160.7,216.7,233.3,417.3,530.8,593.0,633.5,677.0,725.4,794.0,1033.7,6219.2,28568.2,34934.0,35000
read,473.9,592.5,160.7,217.4,233.1,398.9,510.2,576.4,620.6,668.4,723.9,803.6,1039.1,7809.6,30630.1,40013.6,40000
read,468.6,540.8,160.7,216.7,232.1,396.4,496.3,558.8,605.5,658.1,719.7,803.2,1263.3,5951.1,28398.1,45089.8,45000
read,479.2,693.7,160.7,216.0,232.2,404.4,502.4,560.6,603.8,655.3,718.7,809.7,1110.1,8252.8,32403.4,49805.8,50000
read,448.9,500.4,160.7,213.7,229.5,388.5,476.4,531.4,574.4,628.5,698.0,793.2,991.8,6068.9,26330.3,55008.9,55000
read,456.9,582.2,160.7,215.2,231.6,394.2,484.2,537.6,578.5,628.9,694.3,792.9,1010.5,6124.2,30131.4,59823.4,60000
read,449.2,549.4,160.7,215.3,231.7,385.2,472.0,525.7,566.1,617.2,684.7,787.8,1015.7,5518.8,31025.7,65051.9,65000
read,455.9,556.5,160.7,218.5,236.2,400.5,489.7,539.9,577.2,623.7,686.3,786.2,1030.1,5721.4,30999.2,70108.2,70000
read,451.1,438.6,160.7,218.6,236.4,403.6,487.8,536.5,573.0,618.1,679.4,777.3,1004.8,5396.8,15857.8,74843.4,75000
read,460.9,487.7,160.7,220.6,240.3,407.6,490.0,537.9,575.3,623.1,688.7,797.3,1074.0,5664.1,22148.5,79926.0,80000
read,440.6,406.6,160.7,219.9,238.3,394.1,468.7,515.0,551.5,597.9,663.9,769.8,994.4,5274.4,15461.2,84795.8,85000
read,455.2,382.2,160.7,222.8,244.4,406.5,485.6,534.8,574.6,626.0,692.7,797.4,1014.7,5027.4,11689.1,90096.0,90000
read,469.5,399.4,160.7,229.6,255.1,418.6,498.3,552.5,594.3,644.3,708.5,802.3,999.2,5421.0,15325.8,95076.6,95000
read,651.8,451.2,173.5,354.7,389.2,587.4,738.6,799.2,840.2,884.9,939.0,1020.0,1186.7,6182.0,15808.5,96130.2,100000
read,611.3,377.5,173.5,330.3,368.7,554.2,671.3,736.9,785.4,840.8,903.9,983.2,1119.7,5243.5,12235.5,101954.9,105000
read,637.4,409.0,160.7,341.3,372.7,610.7,726.2,773.2,803.7,844.6,897.7,996.7,1420.1,5176.6,16939.2,100860.4,110000
