#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      503.3   678.8   173.5   225.3   241.1   404.2   516.7   574.9   616.3   668.0   739.8   906.3  2539.4  8051.6 29373.4  27646.9    27652
read      501.2   783.1   160.7   221.4   235.0   371.3   487.5   552.3   597.9   655.6   737.0   933.2  3519.6 10059.9 30941.8  37646.1    37594
read      509.7   804.2   173.5   226.2   242.5   416.6   530.9   587.8   630.8   684.3   758.8   915.0  1825.1  8987.6 30497.3  24509.2    24367
read      462.2   515.5   160.7   224.1   238.9   383.2   496.3   560.1   602.8   652.1   713.8   816.2  1259.0  6444.6 20721.1  33862.6    33771
read      415.6   499.3   160.7   219.8   231.6   321.9   387.4   432.7   471.4   526.0   603.0   782.5  1997.9  5221.1 17248.7  84992.9    84944
read      393.8   515.5   160.7   216.7   228.1   315.3   374.4   413.6   445.8   489.9   548.5   656.5  1799.5  4783.9 19917.3  85810.6    85666
read      453.9   655.0   160.7   219.7   231.9   337.9   425.5   486.8   533.6   586.7   653.5   780.3  3506.0  6943.8 28962.0  51922.0    51918
read      499.5   725.3   160.7   222.2   236.5   375.1   493.7   560.6   606.8   663.3   743.5   950.4  3251.8  7832.9 30750.7  34459.4    34406
read      584.2  1093.3   160.7   223.4   238.9   399.0   523.9   593.0   647.4   720.7   854.8  1158.8  4002.0 14573.5 33074.3  28577.2    28664
read      651.9  1191.7   160.7   221.6   235.7   371.4   494.2   579.5   654.9   781.3  1065.9  2292.9  4098.7 13806.1 32255.6  38136.6    38289
read      550.0  1048.0   173.5   227.5   244.5   426.3   549.5   613.4   661.2   720.4   807.5   984.5  1929.7 16313.4 36762.9  20603.7    20658
read      561.6  1173.2   173.5   236.1   256.0   448.5   540.3   582.8   615.0   655.3   714.1   834.7  3193.6 16126.0 37031.1  13831.6    13840
read      396.7   497.6   160.7   217.8   229.3   319.1   377.6   415.1   446.5   489.5   548.5   667.9  1851.6  4601.1 16266.7  93103.8    93419
read      391.0   473.4   160.7   217.6   229.1   317.3   372.3   407.0   436.3   477.2   534.9   639.3  1849.0  4631.6 13913.8  98341.5    98284
read      396.9   464.9   160.7   216.7   228.2   318.1   385.1   430.1   467.5   515.7   577.0   676.6  1591.8  4354.9 16027.5  71229.6    71313
read      410.0   388.3   160.7   219.1   231.1   342.8   439.1   503.1   544.7   588.9   639.2   716.3   972.2  4174.7 15709.0  42122.0    42089
read      409.9   436.4   160.7   219.0   231.0   339.9   431.1   492.3   536.4   583.0   635.6   713.8   968.3  5822.1 13321.7  46428.9    46458
read      428.1   379.7   160.7   221.1   234.7   366.8   477.1   535.0   570.8   609.7   656.8   727.9   937.8  4559.5 14584.9  30732.9    30755
read      410.6   432.9   160.7   218.6   230.2   340.0   434.3   497.2   540.2   584.5   636.0   713.3   965.1  5038.1 16090.6  42937.6    42889
read      397.4   479.8   160.7   219.0   230.5   319.7   377.4   414.6   445.1   486.6   545.6   660.3  2074.3  4394.5 15911.1  93449.7    93552
read      404.1   474.3   160.7   218.5   229.7   323.6   395.6   444.5   484.5   533.8   593.5   691.6  1513.6  4647.8 16068.6  65680.8    65694
read      430.9   395.5   160.7   221.9   235.8   370.5   479.4   536.8   571.9   610.4   657.3   729.5   972.0  4223.0 12899.1  29613.1    29574
read      400.6   358.2   160.7   218.6   230.1   333.0   417.5   474.8   520.0   567.9   624.0   706.4   979.8  4140.8 11919.3  51539.3    51355
read      397.2   432.3   160.7   217.4   228.8   320.7   390.4   436.2   475.0   525.1   585.5   679.8  1411.4  4394.8 12786.6  67321.8    67361
read      442.9   422.6   173.5   230.7   248.1   415.3   496.6   534.4   558.6   584.9   619.0   672.5   855.8  4407.4 15292.3  16245.7    16287
read      389.2   439.0   160.7   217.4   228.7   316.5   376.8   417.0   449.8   493.4   551.4   658.3  1530.0  4342.3 15198.3  81461.6    81508
read      387.7   494.1   160.7   216.6   228.1   314.6   371.8   408.5   438.9   480.4   537.5   636.4  1616.2  4387.0 21267.0  87652.3    87619
read      404.5   529.5   160.7   219.3   231.1   323.3   381.6   418.5   449.2   491.1   550.2   671.0  2399.6  5001.8 22228.3  99161.2    99068
read      399.7   397.8   160.7   218.1   229.7   331.9   416.3   473.7   520.1   567.9   623.2   699.3   956.3  4063.5 13899.7  51382.7    51267
read      452.7   386.5   173.5   246.8   270.0   430.7   490.7   521.3   541.3   566.2   595.5   650.5   882.3  5094.6 12795.4  11881.4    11822
read      414.2   509.4   160.7   221.1   234.5   332.6   393.6   433.1   466.9   513.2   582.0   723.6  1909.0  4391.4 20887.9  97369.7    97494
read      391.7   456.2   160.7   219.4   231.1   320.1   378.1   415.5   446.7   489.3   547.7   660.8  1376.1  4301.5 14165.1  97353.5    97350
read      396.3   367.3   160.7   218.7   230.1   330.2   410.7   466.1   511.6   560.5   618.2   700.1   996.1  4197.3 12728.1  55513.8    55460
read      387.6   509.1   160.7   218.9   230.3   320.3   381.0   419.9   451.9   494.4   550.6   657.5  1210.3  4342.9 17116.3  85949.2    85984
read      385.4   379.3   160.7   219.1   230.5   321.6   384.7   425.7   459.6   504.1   564.4   668.2  1132.0  4204.2 12070.0  81986.3    82043
read      403.7   417.0   160.7   219.0   230.8   334.9   420.1   477.2   523.2   573.3   630.3   715.8  1004.2  4270.4 14512.4  52923.6    52873
read      443.2   446.6   173.5   235.5   254.8   418.2   489.8   523.7   544.5   570.7   601.8   653.6   840.9  5660.9 16974.6  13917.7    13911
read      400.6   460.9   160.7   219.0   230.8   336.7   423.2   481.6   526.1   573.2   627.9   707.1   953.7  4084.8 11797.2  49837.1    49984
read      454.1   520.0   173.5   251.2   275.7   423.0   477.2   505.9   526.7   548.4   581.0   632.1   896.6  6749.9 29161.4   9282.5     9274
read      433.3   522.8   160.7   223.5   238.2   383.1   484.0   535.2   568.0   603.5   646.1   718.3   972.4  4167.7 11649.6  27192.1    27187
read      440.3   599.0   160.7   228.0   244.6   406.3   496.1   536.4   562.3   590.5   627.9   685.2   885.1  4916.2 12527.9  18704.1    18735
read      392.2   446.5   160.7   219.6   231.6   323.0   384.2   423.7   456.7   500.8   561.0   671.3  1266.4  4386.1 14517.4  86323.7    86505
read      386.6   420.6   160.7   219.3   231.2   321.4   379.1   416.3   447.3   488.3   543.7   645.9  1216.2  4351.0 12676.3  92757.0    93039
read      386.4   437.6   160.7   219.5   231.3   323.0   387.7   430.0   464.5   509.5   569.5   667.1  1113.1  4096.7 12392.5  76016.3    75999
read      426.2   394.3   160.7   221.1   234.3   361.7   469.5   530.3   567.5   605.8   651.5   724.0   963.4  5044.0 11753.8  32317.4    32324
read      378.5   436.1   160.7   217.5   228.6   316.3   375.0   413.3   444.9   487.5   543.3   636.0  1061.6  4299.1 17859.0  84183.0    84255
read      384.6   481.3   160.7   219.5   231.1   322.5   385.1   425.5   458.8   502.2   560.7   661.5  1095.8  4039.6 12534.6  81788.9    81759
read      420.6   372.5   160.7   220.1   232.9   354.2   456.8   520.7   561.6   605.5   656.0   733.0  1002.6  4286.9 12191.7  37326.0    37291
read      393.0   358.8   160.7   216.8   228.6   328.0   408.4   464.6   509.4   558.2   613.4   689.3   928.4  4242.9 12714.2  53740.2    53818
read      411.2   343.6   160.7   219.0   230.9   356.9   458.1   513.9   548.1   583.8   625.1   686.8   862.5  4052.0 13728.1  30283.0    30297
read      421.6   405.9   160.7   219.9   232.5   360.7   462.0   520.1   555.4   592.5   637.4   708.6   953.0  4726.8 12716.1  31669.7    31569
read      418.5   413.2   160.7   219.6   232.0   349.4   450.0   514.0   555.6   599.2   649.9   727.6   985.8  5017.1 14792.5  38884.5    38927
read      446.4   418.4   173.5   243.8   267.3   421.7   481.5   511.8   532.3   554.1   585.7   635.7   836.5  6089.9 14336.1  10653.2    10652
read      407.7   492.9   160.7   219.8   232.3   328.2   389.5   428.8   462.2   506.6   572.2   700.8  1778.8  4816.1 14697.7  97975.0    98119
read      409.9   407.9   160.7   219.1   231.3   339.8   429.2   489.7   535.3   583.7   638.9   722.5   998.4  4647.7 14194.7  48239.5    48176
read      414.5   363.7   160.7   218.8   231.1   353.4   457.0   519.3   558.0   595.7   642.4   715.8   924.6  4273.4 11072.5  35006.2    34929
read      394.5   408.1   160.7   218.9   230.4   326.3   395.7   442.2   480.8   529.2   589.6   691.0  1141.6  4314.0 12499.9  69782.0    69735
read      429.9   356.1   173.5   223.6   239.0   392.0   486.1   529.8   556.4   585.7   623.1   681.1   862.0  4370.2 10704.1  20750.2    20753
read      387.3   420.1   160.7   217.9   229.4   321.6   384.3   424.5   458.2   502.5   562.9   669.0  1156.0  4241.1 13132.6  84692.4    84642
read      416.4   434.4   160.7   219.3   231.6   345.9   442.9   505.9   549.3   594.2   646.2   728.0  1001.2  5139.3 12866.6  42292.3    42333
read      385.9   328.0   160.7   216.5   228.3   322.7   396.4   446.9   488.0   536.8   593.6   677.9   981.5  4027.0 10661.8  61521.3    61587
read      385.7   386.4   160.7   217.1   228.6   319.5   384.1   426.5   461.6   507.1   568.7   670.4  1161.3  4110.4 13223.5  77960.0    77998
read      403.9   503.7   160.7   219.3   231.3   325.9   386.4   425.4   458.4   502.6   567.1   690.5  1607.5  4793.8 19170.8  97836.3    97625
read      426.4   356.8   173.5   222.5   237.3   383.7   484.6   533.8   563.4   593.6   632.5   690.5   878.3  3857.4 10970.1  23891.3    23781
read      396.6   399.9   160.7   219.0   230.6   329.2   401.7   450.0   489.2   537.4   597.6   695.3  1100.8  4333.7 13243.7  66730.7    66723
read      424.2   379.8   160.7   219.8   232.5   362.9   469.7   527.9   563.4   600.9   643.9   714.7   972.7  4517.4 13054.0  30930.5    31016
read      395.5   351.1   160.7   215.9   228.0   332.4   419.0   477.8   522.0   567.2   618.9   693.3   929.7  4087.5 13315.1  47363.1    47394
read      387.1   430.8   160.7   217.9   229.5   320.4   377.6   414.3   444.7   485.9   542.6   649.6  1271.4  4280.7 14744.7  95453.8    95335
read      437.5   484.2   173.5   272.1   298.1   402.9   447.0   470.3   489.9   510.3   543.1   593.1   848.9  6590.3 19508.9   5300.0     5252
read      367.1   257.6   160.7   220.2   231.7   314.3   379.2   425.5   461.6   504.5   555.4   630.8   851.7  3291.5  8046.9  65753.0    65908
read      438.2   367.2   173.5   237.8   256.3   420.7   494.8   529.9   552.1   577.5   608.1   656.9   787.1  4455.5 15525.7  16853.2    16889
read      414.2   438.5   160.7   217.5   229.7   344.5   438.7   498.3   538.9   582.3   634.4   717.8  1017.0  4976.6 12839.2  42884.0    42912
read      387.9   483.4   160.7   214.1   226.3   312.0   365.8   399.7   428.7   467.1   523.3   632.1  2304.9  4379.0 14219.3  99915.7    99898
read      422.3   401.7   160.7   221.0   235.2   375.5   472.8   521.8   551.9   586.0   629.3   693.9   886.7  4421.2 15465.2  26335.9    26385
read      430.7   414.2   160.7   221.9   236.3   386.7   482.9   528.8   557.1   588.0   629.1   692.3   907.9  5631.4 15563.2  22519.9    22616
read      391.4   342.4   160.7   216.6   228.4   327.6   414.0   471.8   515.3   560.8   613.0   686.5   891.1  3929.8 10760.2  50526.3    50605
read      343.8   248.2   160.7   220.0   230.8   301.1   347.7   382.0   408.8   444.0   492.1   570.3   811.6  2743.5  9445.9  90218.7    90283
read      418.2   240.8   160.7   230.9   247.1   388.3   480.4   523.9   549.6   577.9   612.0   664.6   792.5  2139.7 10009.6  26205.3    26273
read      380.1   235.3   160.7   223.5   237.3   330.2   406.9   462.0   501.9   542.0   584.8   641.1   775.0  1959.5  9355.5  48374.0    48521
read      406.3   274.4   160.7   227.2   242.2   359.3   456.9   508.7   539.3   572.3   610.7   667.5   808.4  2335.2 11849.4  34114.7    34058
read      343.1   197.7   160.7   221.2   233.1   306.7   355.4   390.0   418.0   453.4   498.8   561.7   697.5  1644.0  8121.4  75648.6    75648
read      436.1   252.7   173.5   238.7   256.8   422.1   497.6   532.0   554.2   580.8   614.1   667.3   804.2  2923.8  9271.3  19476.0    19482
read      442.5   301.7   173.5   245.2   266.0   432.4   493.8   524.5   544.7   570.2   600.2   652.2   794.6  3069.6 12864.2  15133.8    15054
read      345.0   210.6   160.7   221.4   233.4   306.3   355.4   391.5   421.2   458.7   506.6   571.0   703.3  2149.9  8610.8  75787.8    75754
read      462.9   505.6   173.5   283.6   311.6   420.8   464.6   491.4   509.9   535.5   568.0   625.1   854.9  8941.1 15047.6   5171.3     5187
read      439.9   262.0   173.5   241.7   263.8   426.1   492.5   525.8   547.4   574.1   605.9   658.2   793.1  3345.3 10194.3  17618.7    17656
read      323.4   177.7   160.7   220.1   230.9   295.8   334.4   360.5   381.2   407.6   445.1   501.2   629.0  1511.2  7737.7  96329.2    96343
read      397.1   224.7   173.5   226.3   241.2   352.1   443.2   494.5   527.0   559.9   595.4   650.1   781.1  2538.1  9375.2  36681.8    36665
read      335.4   191.9   160.7   221.1   232.7   302.1   345.7   376.7   401.9   434.7   477.6   541.2   679.6  1666.8  7773.1  85108.5    85269
read      409.9   261.0   160.7   228.3   243.7   368.0   465.4   514.5   543.4   573.9   609.3   663.3   796.0  2194.4 11523.1  31476.4    31525
read      361.2   208.2   160.7   222.1   235.1   316.5   377.1   422.8   458.9   502.6   551.3   614.2   742.4  1694.6  8802.1  61815.8    61798
read      444.1   324.4   173.5   249.7   272.8   431.2   486.2   514.2   534.7   557.5   587.4   635.8   778.7  3986.9 12548.9  12218.2    12253
read      421.1   216.6   173.5   232.4   249.8   395.7   480.4   521.6   547.6   576.1   610.3   664.1   796.0  2062.1  9052.4  25763.4    25710
read      338.3   190.1   160.7   221.0   232.5   303.0   348.5   382.0   409.0   444.2   490.2   552.9   683.0  1599.7  8166.9  79935.3    79937
read      449.3   363.2   173.5   269.9   299.9   425.9   471.5   499.1   518.8   542.0   574.3   627.7   797.0  5529.5 15598.6   7229.0     7271
read      332.3   185.2   160.7   220.5   231.6   299.6   342.1   371.7   396.6   428.3   469.6   533.3   669.5  1921.3  7634.9  85765.6    85861
read      327.2   176.0   160.7   220.4   231.3   296.8   337.4   365.3   388.3   418.0   457.8   517.8   649.4  1516.3  7102.1  91333.0    91467
read      347.0   214.7   160.7   220.7   232.4   306.9   358.4   395.9   427.3   466.5   516.3   581.4   715.3  1715.1 10221.1  72210.0    72217
read      406.8   233.1   173.5   227.3   242.4   365.7   463.5   511.7   540.2   570.2   604.2   659.1   796.3  2328.2 10015.4  31005.2    31080
read      338.0   287.4   160.7   220.1   231.3   302.5   349.3   383.9   411.5   447.6   494.4   555.3   675.9  1563.6  6664.1  76857.9    76878
read      330.8   198.4   160.7   220.1   230.9   298.1   340.6   370.2   395.2   427.4   468.9   531.7   659.3  1768.4  7574.2  84742.6    84584
read      438.8   291.5   173.5   248.5   271.2   427.9   482.9   511.0   531.4   552.4   583.7   632.1   778.9  3857.8 12802.9  12472.0    12492
read      366.0   438.9   160.7   222.3   235.4   320.3   385.6   432.0   467.9   510.5   555.8   617.1   741.7  1984.4  8200.3  57154.8    57106
read      322.6   416.6   160.7   219.8   230.3   294.5   332.5   358.1   378.3   404.6   442.4   498.9   620.5  1575.8  6788.6  96330.0    96245
read      448.1   307.8   187.4   277.6   306.9   425.7   469.6   496.1   514.4   538.2   569.3   621.9   791.5  5073.4 10982.1   6778.1     6791
read      327.5   194.7   160.7   220.0   231.0   297.3   338.0   365.7   388.4   417.6   457.0   515.3   640.6  1697.1  7959.3  90352.8    90728
read      443.5   394.6   173.5   281.5   308.5   412.3   454.2   478.2   497.7   520.3   547.6   599.9   784.6  7030.6 13548.8   5162.3     5151
read      331.6   163.8   160.7   219.6   230.4   298.6   342.2   372.8   398.8   431.9   474.9   539.2   669.2  1609.2  5034.6  82975.5    82969
read      385.1   217.9   160.7   223.1   236.8   335.4   421.1   476.4   515.2   552.3   591.4   646.1   773.5  1958.2  8164.6  42687.9    42635
read      317.7   171.7   160.7   218.9   228.8   291.7   328.1   352.2   371.6   397.4   432.4   486.9   610.2  1697.5  6603.8  99410.6    99337
read      325.1   167.2   160.7   220.4   231.4   297.2   336.7   363.1   384.2   411.0   448.0   503.8   634.6  1675.4  6731.0  95168.0    95192
read      349.4   207.3   160.7   221.1   232.9   309.5   362.8   401.0   432.6   471.0   519.6   581.0   708.2  2069.0  7493.2  69235.4    69200
read      375.5   210.0   160.7   223.0   236.6   328.4   402.4   454.8   492.5   531.7   574.7   632.8   767.9  1893.2  7681.9  49618.2    49459
read      410.0   249.6   173.5   228.8   244.5   375.0   466.9   511.8   538.7   568.2   602.0   655.2   785.6  2466.1  9806.6  28992.2    29055
read      355.6   197.4   160.7   221.0   233.2   312.0   369.8   413.4   448.7   491.1   539.7   603.1   738.7  1841.0  7906.8  64334.7    64324
read      435.4   328.5   187.4   277.1   303.7   411.9   455.8   480.5   499.2   521.8   549.6   602.5   776.5  4501.4 12479.9   5733.8     5705
read      331.2   180.4   160.7   220.2   231.1   298.7   341.5   371.5   396.6   428.6   469.8   531.7   666.5  1743.7  7658.6  84840.8    84816
read      418.6   267.6   173.5   232.5   249.1   396.0   477.0   514.3   537.9   564.4   594.4   644.6   783.3  2849.1 11978.0  23683.2    23714
read      341.9   185.5   160.7   220.6   231.9   305.3   354.7   390.4   419.3   455.5   501.0   562.0   689.8  1665.6  7753.2  74004.1    74116
read      421.5   276.1   173.5   236.1   253.1   405.7   474.4   508.0   530.3   553.6   586.0   637.3   780.3  2963.2 11971.9  19946.3    19948
read      381.4   234.9   160.7   223.4   237.2   334.5   415.6   468.6   505.9   541.4   580.9   635.2   756.2  1955.4  9387.5  44150.7    44213
read      423.2   261.5   173.5   236.5   254.0   408.5   478.6   512.3   534.3   558.7   589.7   639.0   770.2  3196.2  9730.3  19506.1    19454
read      443.6   345.6   173.5   269.9   299.6   421.1   464.7   491.4   509.8   534.6   565.0   616.1   753.9  5461.2 12772.9   7195.3     7190
read      381.5   226.4   160.7   224.5   238.7   339.2   413.6   462.1   497.2   534.6   576.2   631.7   751.5  1964.7  8501.4  47655.8    47657
read      384.3   213.0   160.7   223.6   237.4   334.5   415.9   471.8   511.5   549.6   590.6   647.5   778.3  2271.5  8437.8  44414.2    44399
read      448.5   414.1   173.5   274.4   302.9   421.5   465.2   491.1   508.6   532.9   562.8   615.8   800.2  5980.9 15967.0   6503.2     6481
read      450.9   436.2   187.4   279.9   307.4   421.1   463.0   488.0   505.8   528.4   553.8   606.4   792.2  6662.7 19333.7   5827.0     5807
read      332.8   168.8   160.7   220.1   231.0   299.6   343.2   374.0   400.1   433.7   478.1   541.6   670.8  1412.7  6204.9  83102.5    83137
read      452.4   352.7   173.5   259.8   287.4   435.7   485.0   511.3   531.4   552.2   584.1   633.5   790.2  5812.2 13788.2   9622.9     9580
read      409.3   247.6   173.5   229.3   245.3   371.4   455.1   503.0   534.1   567.8   607.9   666.6   803.3  2687.2 10373.7  37233.6    37385
read      405.5   221.7   160.7   227.6   243.0   367.4   458.4   508.3   538.3   569.6   605.1   659.6   785.4  1944.2  7891.8  33743.6    33706
read      403.1   246.3   160.7   226.4   241.3   357.5   452.9   505.3   537.1   570.4   608.7   666.0   794.3  2103.5 12068.2  35149.5    35204
read      378.5   240.7   160.7   223.8   237.6   328.5   402.0   456.2   496.4   537.6   581.1   638.3   770.7  2420.9  8622.7  50543.9    50438
read      378.7   208.3   160.7   223.4   237.0   329.6   405.0   460.1   500.5   541.6   584.8   640.4   766.9  2014.4  7691.2  48915.9    48878
read      392.8   241.8   160.7   225.0   239.5   342.6   429.9   485.4   523.1   559.8   599.3   656.3   791.2  2331.9  9796.5  42621.2    42682
read      424.0   245.9   160.7   237.0   254.4   395.1   483.6   525.1   550.9   580.3   616.1   670.8   806.4  2230.4  9798.8  27382.5    27416
read      361.1   210.6   160.7   223.1   236.5   317.4   376.7   420.7   455.7   498.0   546.0   609.5   739.9  1736.5  7733.9  64377.9    64424
read      358.9   195.2   160.7   222.0   234.7   314.9   373.7   418.5   453.9   497.2   546.0   610.0   740.6  1708.1  7167.7  64300.6    64364
read      454.5   487.8   187.4   283.7   310.8   422.1   465.3   491.6   509.3   533.6   563.1   615.4   795.4  7780.0 19775.4   5474.5     5481
read      426.0   232.1   160.7   234.3   252.6   402.8   484.6   524.7   549.3   579.4   615.4   668.0   792.8  1721.8  9927.6  26285.3    26227
read      430.2   313.2   160.7   234.0   251.8   402.1   485.3   526.8   552.1   580.8   616.7   672.8   806.5  3384.6 14727.1  26633.5    26586
read      334.8   214.0   160.7   220.8   232.0   301.1   344.3   374.6   399.9   431.7   472.8   536.4   677.2  1987.4  8807.4  86367.4    86286
read      424.4   256.8   160.7   234.2   250.7   397.7   488.1   528.7   552.9   580.4   614.2   667.1   797.8  2266.6 11544.5  24468.0    24452
read      416.8   242.7   160.7   231.2   247.2   385.3   478.5   522.5   548.2   576.6   610.4   662.5   786.9  2239.6  9598.4  26756.5    26832
read      410.0   248.1   173.5   228.6   244.0   370.3   468.1   515.3   543.2   572.9   607.0   658.5   785.0  2438.6 10186.9  29783.5    29795
read      380.8   212.2   160.7   222.8   236.2   330.8   411.2   468.4   509.0   547.3   588.0   642.2   771.6  2018.8  7742.7  46205.3    46224
read      329.5   180.6   160.7   219.4   229.9   296.7   339.1   369.1   394.2   426.5   468.6   532.2   653.3  1826.9  7571.6  84709.3    84587
read      356.1   198.9   160.7   220.9   232.9   312.4   370.9   414.5   450.0   492.8   541.1   604.2   733.8  1980.6  7736.9  63337.5    63389
read      381.6   225.4   160.7   223.2   236.9   332.6   411.1   465.7   505.8   544.9   587.0   642.4   777.5  1866.5 10078.3  46989.9    46953
read      325.0   201.3   160.7   219.4   229.7   294.9   334.9   362.5   385.3   414.6   454.9   514.2   637.3  1538.5  7444.8  90621.9    90536
read      443.7   386.6   173.5   248.9   272.0   428.9   481.9   509.2   530.4   552.3   583.1   631.1   786.7  4934.2 16192.9  12512.9    12508
read      395.9   192.6   160.7   225.8   240.8   355.2   441.0   492.5   525.8   559.5   596.8   650.7   777.6  1941.0  6506.9  38557.6    38491
read      320.0   166.0   160.7   219.4   229.5   293.7   331.3   356.5   376.3   402.5   438.3   493.5   613.4  1641.5  4923.7  97759.3    97806
read      440.4   306.5   173.5   250.4   274.4   428.7   481.6   509.8   530.4   551.3   582.6   631.3   776.9  3868.3 10579.0  11819.9    11813
read      396.7   221.1   173.5   226.2   241.3   357.6   439.6   489.5   522.3   555.6   593.0   644.4   770.9  2288.3  8762.0  39737.5    39665
read      368.8   224.1   160.7   221.1   233.4   320.0   390.5   441.5   480.9   524.3   569.8   629.0   750.9  2068.0  8812.4  53591.2    53571
read      355.7   193.4   160.7   220.7   232.3   311.5   370.6   415.2   451.2   494.9   543.2   602.9   730.3  1967.0  6835.8  63201.8    63215
read      335.5   161.6   160.7   219.8   230.6   300.2   345.8   379.9   407.5   444.0   491.5   554.2   680.4  1402.7  5675.2  78629.6    78767
read      455.4   370.1   173.5   265.8   295.7   434.5   483.7   510.9   531.4   552.6   584.4   635.3   808.1  5166.5 15400.3   8608.8     8615
read      352.6   229.6   160.7   221.7   233.9   311.6   366.4   404.6   436.6   475.9   524.5   585.3   716.0  2367.2  8598.2  68028.9    67903
read      482.9   513.4   160.7   243.4   263.4   431.7   500.2   533.6   556.0   584.2   623.0   693.6  2135.6  8015.6 14743.5  16440.5    16398
read      373.6   212.6   160.7   222.9   236.4   324.0   395.0   447.8   488.6   531.9   578.2   638.6   774.4  1899.8  7914.4  53355.4    53434
read      396.6   222.5   160.7   225.2   239.7   347.9   441.5   497.5   532.1   566.6   605.1   662.4   794.4  1860.9  8565.5  38106.8    38068
read      444.9   350.4   173.5   260.8   288.8   426.0   472.9   500.6   520.1   542.1   572.6   621.3   770.4  5256.8 13927.9   9082.1     9130
read      347.5   188.8   160.7   220.6   232.0   306.6   359.0   398.1   430.9   471.5   522.1   584.3   718.0  1965.0  7561.5  69204.9    69227
