#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      429.3   306.6   160.7   236.5   254.5   415.8   486.8   520.7   541.9   566.6   593.6   638.8   753.9  3566.7 12512.4  19482.3    19454
read      447.3   324.2   173.5   274.4   304.8   427.1   471.4   498.6   517.2   539.0   568.5   618.9   778.6  4376.6 14825.8   7214.4     7190
read      388.6   241.0   160.7   225.9   240.9   344.5   421.7   470.9   508.2   545.6   586.8   641.3   769.8  2247.0  9111.8  47599.0    47657
read      390.7   238.5   160.7   225.3   239.8   341.2   426.5   483.3   522.2   559.9   599.7   653.7   777.5  2183.8  8923.8  44291.1    44399
read      443.6   418.2   173.5   276.7   305.2   417.0   460.1   484.2   501.7   523.3   548.3   594.5   744.1  6273.1 18275.7   6496.4     6481
read      444.9   399.6   173.5   279.3   307.4   414.8   456.5   480.2   499.1   521.6   548.6   599.7   794.5  6955.6 14288.8   5782.4     5807
read      337.9   184.0   160.7   220.4   231.9   303.6   349.2   381.9   407.4   441.6   487.3   550.5   689.0  1596.2  6766.2  82869.0    83137
read      453.6   386.6   173.5   260.0   288.3   436.3   487.0   514.2   534.6   557.3   587.4   636.3   781.7  4519.9 15590.8   9563.7     9580
read      406.3   242.4   160.7   228.2   244.5   372.3   452.4   498.7   529.5   561.7   597.6   650.8   781.0  2457.0 10324.2  37305.2    37385
read      408.6   257.7   160.7   227.9   243.5   365.7   460.0   511.5   541.8   573.8   610.8   665.0   791.5  2840.6  9974.5  33701.6    33706
read      402.7   225.1   160.7   226.5   241.7   359.7   454.4   506.8   537.6   569.5   605.3   658.7   785.9  2149.5  8253.8  35119.3    35204
read      381.8   464.9   160.7   223.4   237.4   331.5   407.2   462.6   503.3   544.9   588.3   644.4   771.3  1991.0  8123.4  50470.9    50438
read      384.1   646.7   160.7   224.2   238.2   332.9   409.8   464.5   505.3   545.0   587.6   643.6   772.9  2114.1  9150.8  48923.8    48878
read      388.5   231.0   160.7   224.5   238.7   340.0   425.4   480.6   517.7   553.6   592.9   648.4   774.7  2124.5  9435.1  42830.9    42682
read      415.1   843.9   173.5   229.8   245.8   380.0   471.7   514.6   540.1   567.6   598.0   645.0   762.7  2368.6 10712.8  27394.8    27416
read      359.0   206.9   160.7   221.5   234.2   315.3   375.1   419.4   454.4   496.9   544.8   605.3   729.2  2023.8  8686.3  64396.1    64424
read      361.0   217.9   160.7   221.7   234.6   316.7   377.2   421.6   456.9   499.3   547.3   609.8   741.7  2018.3  8872.0  64256.6    64364
read      435.9   364.7   187.4   279.6   307.3   408.6   449.9   471.5   491.1   511.8   543.6   592.3   760.0  6104.6 12681.4   5470.4     5481
read      429.0   945.5   160.7   233.6   252.0   399.9   479.8   520.5   546.4   575.1   608.4   657.9   782.4  2909.5 12792.1  26163.4    26227
read      424.0   756.2   160.7   231.0   248.0   391.9   480.3   522.7   548.6   576.4   608.9   657.8   779.1  3273.6 12427.2  26574.9    26586
read      337.0   288.7   160.7   220.9   232.7   304.4   348.7   379.8   404.1   435.6   477.5   540.4   682.9  1720.0  6707.4  86283.5    86286
read      418.1   484.6   160.7   231.6   248.1   392.9   480.3   520.0   543.8   570.5   600.5   646.8   761.3  2557.2  8588.0  24417.9    24452
read      450.6   453.7   160.7   234.2   250.9   392.1   482.5   525.3   551.5   580.7   618.1   682.1  1524.5  7534.3 12487.8  26816.1    26832
read      412.6   248.8   160.7   229.8   245.8   376.3   470.4   516.6   544.1   573.6   608.1   661.0   792.5  2193.8 12005.8  29876.7    29795
read      378.1   199.2   160.7   222.0   235.4   331.7   411.1   464.2   502.3   539.4   578.9   631.5   743.6  2011.9  7955.1  46105.9    46224
read      328.6   162.6   160.7   217.9   228.2   295.1   338.4   369.0   394.8   428.1   471.1   534.8   664.4  1776.9  6539.9  84496.2    84587
read      354.4   198.3   160.7   219.8   231.3   311.2   370.2   414.0   449.5   492.2   539.6   598.6   723.9  1780.3  8200.5  63397.8    63389
read      377.7   207.3   160.7   222.2   235.6   331.1   408.0   461.3   499.4   538.9   580.1   634.2   757.8  1845.9  7537.7  46963.0    46953
read      323.4   149.0   160.7   218.0   228.1   293.7   334.2   362.4   385.4   415.3   455.8   516.0   638.6  1451.0  4951.5  90346.7    90536
read      438.2   328.7   160.7   247.2   270.4   427.0   480.3   507.4   527.7   548.5   579.5   627.3   761.9  3948.9 15257.6  12520.6    12508
read      401.0   240.8   160.7   225.9   241.4   362.6   447.1   496.6   529.2   562.6   598.9   653.9   780.3  2141.9  8976.7  38409.6    38491
read      328.1   195.0   160.7   220.3   231.6   299.4   339.6   366.4   387.8   414.7   451.8   507.4   645.7  1945.9  7766.3  97696.9    97806
read      435.1   332.5   173.5   249.4   273.3   422.9   473.5   501.0   520.2   541.4   569.9   614.3   744.1  4319.1 14383.5  11832.2    11813
read      400.1   224.0   160.7   226.5   242.1   361.3   443.2   492.5   525.4   559.2   596.3   650.3   785.9  2400.1  8017.8  39635.7    39665
read      373.1   218.8   160.7   222.5   236.0   326.4   397.3   448.1   487.0   529.0   572.9   631.4   755.7  1774.5  7756.1  53531.3    53571
read      360.8   231.8   160.7   221.4   234.0   316.1   377.0   422.5   458.1   501.0   548.0   609.4   737.5  1846.5  8517.9  63091.3    63215
read      342.9   206.6   160.7   221.1   233.3   307.4   355.4   389.5   417.0   452.1   497.6   559.6   692.6  1754.0  7325.5  78795.1    78767
read      444.5   411.6   160.7   262.7   291.1   423.1   468.1   493.9   511.0   534.4   563.0   611.9   760.5  6061.4 16890.1   8618.6     8615
read      354.6   213.7   160.7   221.7   234.6   315.3   371.4   410.7   442.4   480.5   526.8   585.6   711.4  2001.7  9350.3  67832.3    67903
read      427.6   278.8   160.7   241.3   260.8   419.2   482.3   511.6   531.5   551.8   580.4   623.5   728.9  2958.1 12582.4  16393.8    16398
read      373.3   233.4   160.7   223.6   237.5   327.5   397.3   446.9   485.2   527.0   570.6   626.2   739.9  1954.0  9234.9  53470.8    53434
read      394.1   221.5   160.7   226.2   240.9   348.1   439.3   494.3   527.4   560.1   594.4   641.8   747.2  2050.9  9805.0  38129.0    38068
read      436.3   313.1   173.5   261.8   289.6   422.2   466.5   490.8   506.8   528.5   552.0   592.6   717.6  5281.0 12117.8   9170.5     9130
read      353.6   194.9   160.7   222.1   235.0   313.6   368.2   406.8   438.8   478.5   527.0   588.2   712.4  2138.0  7664.9  69239.8    69227
